step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
35000,0.451682,0.250000,0.00003843,35000,0.68916289,8.16892397,0.74410129,83.10654449,75.79220581,160.25945092,0.96971556,,41.67500000,0.15106918,186
36000,0.436016,0.250000,0.00003689,36000,0.66231928,8.14566477,0.72766983,83.34931183,78.34062958,148.28694409,0.97304052,,36.22500000,0.14054598,192
37000,0.420349,0.250000,0.00003534,37000,0.65392028,8.25761671,0.73143234,83.67244720,79.71556091,147.29600705,0.97143035,,34.47500000,0.13464550,198
38000,0.404682,0.250000,0.00003380,38000,0.64083933,8.21486090,0.72803277,83.30524445,77.64880371,155.86438808,0.96625944,,36.55000000,0.13741913,203
39000,0.389016,0.250000,0.00003226,39000,0.63248436,8.20482886,0.72606733,83.46475220,73.09669495,153.88171631,0.96881247,,34.65000000,0.13093835,209
40000,0.373349,0.250000,0.00003073,40000,0.61839594,8.33511464,0.71233311,84.02365112,79.98078156,166.81224035,0.96860572,,38.76250000,0.13146155,214
41000,0.357682,0.250000,0.00002920,41000,0.60258303,8.38847488,0.69181216,84.00084686,76.67211151,170.29597265,0.96903687,,41.08750000,0.13123257,219
42000,0.342016,0.250000,0.00002769,42000,0.58825282,8.37405271,0.68620233,83.45938873,79.68355560,170.93474235,0.97155884,,40.55000000,0.12398257,224
43000,0.326349,0.250000,0.00002620,43000,0.57077844,8.26727238,0.68033538,83.69160461,78.02515411,177.01901787,0.96735491,,40.27500000,0.11774444,229
44000,0.310682,0.250000,0.00002472,44000,0.55558733,8.31343414,0.66496582,84.53237152,77.45182037,174.38425739,0.96692165,,36.38750000,0.11554001,235
45000,0.295016,0.250000,0.00002326,45000,0.55370231,8.31759809,0.67320250,84.65566254,80.93417358,177.74037990,0.96422103,,34.28750000,0.10572182,240
46000,0.279349,0.250000,0.00002183,46000,0.53204993,8.25169453,0.65871442,84.56189728,74.99594879,180.35168546,0.96340522,,35.23750000,0.10429557,245
47000,0.263682,0.250000,0.00002043,47000,0.52551103,8.32977121,0.64983937,85.25514984,78.51844788,174.49569225,0.96592213,,33.87500000,0.10158344,250
48000,0.248016,0.250000,0.00001906,48000,0.51276313,8.31919898,0.64710019,84.66625977,76.66601562,177.88137392,0.96479749,,33.51250000,0.09478788,255
49000,0.232349,0.250000,0.00001772,49000,0.51155569,8.37337077,0.65816034,85.16539764,79.83101654,177.66852587,0.96387388,,33.62500000,0.09078788,260
50000,0.216682,0.250000,0.00001641,50000,0.49532971,8.39711689,0.63953386,85.53990936,79.38047028,178.80471420,0.96486732,,29.87500000,0.08278788,265
51000,0.201016,0.250000,0.00001515,51000,0.47669414,8.40197413,0.62699185,85.16674042,84.85373688,185.39450670,0.96487878,,30.32500000,0.07425000,270
52000,0.185349,0.250000,0.00001392,52000,0.47339174,8.39743820,0.63965417,85.42922974,80.82450867,185.93093654,0.96842031,,31.01250000,0.06975000,275
53000,0.169682,0.250000,0.00001274,53000,0.46057867,8.34006965,0.62749108,85.24545288,79.87287140,181.33094567,0.97085785,,27.16250000,0.06278165,281
54000,0.154016,0.250000,0.00001160,54000,0.45822909,8.35117404,0.61850539,85.74597168,79.28665161,181.51535946,0.96942055,,25.27500000,0.05803165,286
55000,0.138349,0.250000,0.00001051,55000,0.44969167,8.42063102,0.61496451,85.52518463,78.90322876,176.86532129,0.97077718,,20.66250000,0.04821923,292
56000,0.122682,0.250000,0.00000947,56000,0.43021358,8.42305210,0.59424691,85.38598633,80.33798981,172.79284569,0.97148878,,20.21250000,0.04273914,297
57000,0.107016,0.250000,0.00000848,57000,0.41918555,8.37310274,0.59529850,85.21674347,82.75753021,178.16627478,0.97149655,,22.92500000,0.04320749,302
58000,0.091349,0.250000,0.00000755,58000,0.41757308,8.41957396,0.59095687,86.05661774,78.86846161,182.46708211,0.96698496,,20.91250000,0.03726410,307
59000,0.075682,0.250000,0.00000667,59000,0.41554423,8.50586306,0.58322128,85.69506073,79.80817413,183.55384371,0.96770672,,18.95000000,0.03555263,313
60000,0.060016,0.250000,0.00000586,60000,0.39865392,8.52680637,0.58305803,85.72849274,73.47940826,180.19517281,0.96844461,,14.57500000,0.03030263,318
61000,0.060000,0.250000,0.00000510,61000,0.39299429,8.42633439,0.58658719,85.64132690,79.31337738,180.87346710,0.96749234,,11.10000000,0.02480263,323
62000,0.060000,0.250000,0.00000440,62000,0.38166714,8.43324114,0.57010194,86.37722015,75.60649872,174.46582013,0.97215723,,9.66250000,0.02163959,329
63000,0.060000,0.250000,0.00000376,63000,0.37111646,8.54189178,0.56274517,86.44342041,80.31864166,175.40203011,0.97015078,,10.11250000,0.02133696,335
64000,0.060000,0.250000,0.00000319,64000,0.36518106,8.55465345,0.56600925,86.39047241,78.02783203,176.05055599,0.97429965,,10.83750000,0.02133696,340
65000,0.060000,0.250000,0.00000268,65000,0.36044797,8.39214471,0.56345604,86.04766846,82.19022369,166.49050079,0.97803063,,14.26250000,0.02663241,346
66000,0.060000,0.250000,0.00000224,66000,0.35358541,8.58355205,0.55184134,85.69525909,82.85365295,173.00924687,0.97595248,,17.32500000,0.02454545,351
67000,0.060000,0.250000,0.00000186,67000,0.34721549,8.59649996,0.54217485,86.39196777,79.03804016,175.78633357,0.97821292,,17.62500000,0.02479545,356
68000,0.060000,0.250000,0.00000155,68000,0.33961321,8.57608951,0.54365824,86.31832886,80.01213837,158.66125023,0.98094715,,13.02500000,0.02407222,363
69000,0.060000,0.250000,0.00000131,69000,0.33619312,8.64375041,0.53887739,86.28277588,81.51515961,168.56269602,0.98089188,,11.17500000,0.01702677,368
70000,0.060000,0.250000,0.00000114,70000,0.32113938,8.58547697,0.53570905,85.77968597,78.01375580,168.37565759,0.97859732,,10.08750000,0.01952677,373
71000,0.060000,0.250000,0.00000103,71000,0.31976438,8.60705506,0.52778286,86.27972412,81.44602203,175.36691286,0.97703753,,10.66250000,0.02109425,378
72000,0.060000,0.250000,0.00000100,72000,0.31794396,8.52947065,0.53844571,86.44884491,76.75421906,190.14945524,0.97373149,,12.68750000,0.02216959,383
