step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
100,0.997649,0.450000,0.00030000,100,,,,,,,,,0
200,0.995274,0.450000,0.00030000,200,,,,,,,,,0
300,0.992899,0.448167,0.00030000,300,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
400,0.990524,0.448167,0.00030000,400,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
500,0.988149,0.448167,0.00030000,500,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
600,0.985774,0.448167,0.00030000,600,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
700,0.983399,0.448167,0.00030000,700,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
800,0.981024,0.447507,0.00030000,800,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
900,0.978649,0.447507,0.00030000,900,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1000,0.976274,0.447507,0.00030000,1000,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1100,0.973899,0.447507,0.00030000,1100,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1200,0.971524,0.447507,0.00030000,1200,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1300,0.969149,0.446802,0.00030000,1300,,,,315.11878172,0.97291366,0.92384928,177.41666667,0.32923457,3
1400,0.966774,0.446802,0.00030000,1400,,,,315.11878172,0.97291366,0.92384928,177.41666667,0.32923457,3
1500,0.964399,0.446802,0.00030000,1500,,,,315.11878172,0.97291366,0.92384928,177.41666667,0.32923457,3
1600,0.962024,0.446802,0.00030000,1600,,,,315.11878172,0.97291366,0.92384928,177.41666667,0.32923457,3
1700,0.959649,0.446802,0.00030000,1700,,,,315.11878172,0.97291366,0.92384928,177.41666667,0.32923457,3
1800,0.957274,0.445257,0.00030000,1800,,,,329.36995351,0.96907120,0.92346131,182.87500000,0.32442593,4
1900,0.954899,0.445257,0.00030000,1900,,,,329.36995351,0.96907120,0.92346131,182.87500000,0.32442593,4
2000,0.952524,0.445257,0.00030000,2000,,,,329.36995351,0.96907120,0.92346131,182.87500000,0.32442593,4
2100,0.950149,0.445257,0.00030000,2100,,,,329.36995351,0.96907120,0.92346131,182.87500000,0.32442593,4
2200,0.947774,0.445257,0.00030000,2200,,,,329.36995351,0.96907120,0.92346131,182.87500000,0.32442593,4
2300,0.945399,0.444582,0.00030000,2300,,,,337.11755439,0.96737435,0.92408168,189.05000000,0.32794074,5
2400,0.943024,0.444582,0.00030000,2400,,,,337.11755439,0.96737435,0.92408168,189.05000000,0.32794074,5
2500,0.940649,0.444582,0.00030000,2500,,,,337.11755439,0.96737435,0.92408168,189.05000000,0.32794074,5
2600,0.938274,0.444582,0.00030000,2600,,,,337.11755439,0.96737435,0.92408168,189.05000000,0.32794074,5
2700,0.935899,0.444582,0.00030000,2700,,,,337.11755439,0.96737435,0.92408168,189.05000000,0.32794074,5
2800,0.933524,0.443547,0.00030000,2800,,,,339.33201871,0.96439881,0.91765679,192.16666667,0.32728395,6
2900,0.931149,0.443547,0.00030000,2900,,,,339.33201871,0.96439881,0.91765679,192.16666667,0.32728395,6
3000,0.928774,0.443547,0.00030000,3000,,,,339.33201871,0.96439881,0.91765679,192.16666667,0.32728395,6
3100,0.926399,0.443547,0.00030000,3100,,,,339.33201871,0.96439881,0.91765679,192.16666667,0.32728395,6
3200,0.924024,0.443547,0.00030000,3200,,,,339.33201871,0.96439881,0.91765679,192.16666667,0.32728395,6
3300,0.921649,0.442137,0.00030000,3300,,,,341.36493934,0.96191009,0.91311643,193.50000000,0.32595767,7
3400,0.919274,0.442137,0.00030000,3400,,,,341.36493934,0.96191009,0.91311643,193.50000000,0.32595767,7
3500,0.916899,0.442137,0.00030000,3500,,,,341.36493934,0.96191009,0.91311643,193.50000000,0.32595767,7
3600,0.914524,0.442137,0.00030000,3600,,,,341.36493934,0.96191009,0.91311643,193.50000000,0.32595767,7
3700,0.912149,0.442137,0.00030000,3700,,,,341.36493934,0.96191009,0.91311643,193.50000000,0.32595767,7
3800,0.909774,0.441027,0.00030000,3800,,,,342.96685298,0.96033778,0.91034724,195.12500000,0.32421296,8
3900,0.907399,0.441027,0.00030000,3900,,,,342.96685298,0.96033778,0.91034724,195.12500000,0.32421296,8
4000,0.905024,0.441027,0.00030000,4000,,,,342.96685298,0.96033778,0.91034724,195.12500000,0.32421296,8
4100,0.902649,0.441027,0.00030000,4100,,,,342.96685298,0.96033778,0.91034724,195.12500000,0.32421296,8
4200,0.900274,0.441027,0.00030000,4200,,,,342.96685298,0.96033778,0.91034724,195.12500000,0.32421296,8
4300,0.897899,0.439977,0.00030000,4300,,,,345.01296596,0.95907649,0.90984086,196.50000000,0.32530041,9
4400,0.895524,0.439977,0.00030000,4400,,,,345.01296596,0.95907649,0.90984086,196.50000000,0.32530041,9
4500,0.893149,0.439977,0.00030000,4500,,,,345.01296596,0.95907649,0.90984086,196.50000000,0.32530041,9
4600,0.890774,0.439977,0.00030000,4600,,,,345.01296596,0.95907649,0.90984086,196.50000000,0.32530041,9
4700,0.888399,0.438636,0.00030000,4700,,,,335.21741311,0.96053428,0.90978406,190.55000000,0.32590647,10
4800,0.886024,0.438636,0.00030000,4800,,,,335.21741311,0.96053428,0.90978406,190.55000000,0.32590647,10
4900,0.883649,0.438636,0.00030000,4900,,,,335.21741311,0.96053428,0.90978406,190.55000000,0.32590647,10
5000,0.881274,0.438636,0.00030000,5000,0.35088959,0.81773937,12.43976116,335.21741311,0.96053428,0.90978406,190.55000000,0.32590647,10
5100,0.878899,0.438636,0.00030000,5100,0.05174716,0.24562161,3.39863200,335.21741311,0.96053428,0.90978406,190.55000000,0.32590647,10
5200,0.876524,0.437181,0.00030000,5200,0.00683519,0.08405613,0.62995202,339.78347080,0.96127279,0.91316739,191.47727273,0.32646042,11
5300,0.874149,0.435804,0.00030000,5300,0.00454670,0.06277440,0.23694308,319.55358664,0.96299626,0.90264336,180.87500000,0.32546084,12
5400,0.871774,0.435804,0.00030000,5400,0.00329930,0.05771702,0.19233253,319.55358664,0.96299626,0.90264336,180.87500000,0.32546084,12
5500,0.869399,0.435804,0.00030000,5500,0.00381072,0.05819343,0.18941240,319.55358664,0.96299626,0.90264336,180.87500000,0.32546084,12
5600,0.867024,0.435804,0.00029999,5600,0.00427121,0.06101629,0.25425142,319.55358664,0.96299626,0.90264336,180.87500000,0.32546084,12
5700,0.864649,0.435804,0.00029999,5700,0.00435456,0.05900166,0.24031169,319.55358664,0.96299626,0.90264336,180.87500000,0.32546084,12
5800,0.862274,0.432504,0.00029999,5800,0.00412489,0.06030990,0.28001894,324.57000941,0.96359560,0.90380214,180.03846154,0.32057924,13
5900,0.859899,0.432504,0.00029998,5900,0.00371340,0.05654855,0.27518236,324.57000941,0.96359560,0.90380214,180.03846154,0.32057924,13
6000,0.857524,0.432504,0.00029998,6000,0.00416235,0.06068517,0.30342005,324.57000941,0.96359560,0.90380214,180.03846154,0.32057924,13
6100,0.855149,0.432504,0.00029998,6100,0.07189716,0.29879206,3.87602183,324.57000941,0.96359560,0.90380214,180.03846154,0.32057924,13
6200,0.852774,0.432504,0.00029997,6200,0.01336731,0.11355233,1.08889031,324.57000941,0.96359560,0.90380214,180.03846154,0.32057924,13
6300,0.850399,0.429489,0.00029997,6300,0.00683464,0.07276882,0.39176038,329.37523948,0.96399657,0.90601961,179.66071429,0.31739500,14
6400,0.848024,0.427239,0.00029996,6400,0.00537433,0.06598011,0.23343742,310.43707994,0.96639680,0.91228496,169.03333333,0.31598842,15
6500,0.845649,0.427239,0.00029996,6500,0.00637195,0.06449470,0.22768704,310.43707994,0.96639680,0.91228496,169.03333333,0.31598842,15
6600,0.843274,0.427239,0.00029995,6600,0.00547095,0.06467363,0.23288121,310.43707994,0.96639680,0.91228496,169.03333333,0.31598842,15
6700,0.840899,0.427239,0.00029995,6700,0.00517489,0.06030392,0.21124195,310.43707994,0.96639680,0.91228496,169.03333333,0.31598842,15
6800,0.838524,0.427239,0.00029994,6800,0.00636372,0.06286701,0.26921710,310.43707994,0.96639680,0.91228496,169.03333333,0.31598842,15
6900,0.836149,0.424712,0.00029993,6900,0.00399843,0.05875524,0.23869321,313.82631238,0.96684988,0.91173833,169.62500000,0.31455370,16
7000,0.833774,0.424712,0.00029992,7000,0.00407865,0.05763065,0.20311636,313.82631238,0.96684988,0.91173833,169.62500000,0.31455370,16
7100,0.831399,0.424712,0.00029992,7100,0.08637745,0.34375321,4.25727682,313.82631238,0.96684988,0.91173833,169.62500000,0.31455370,16
7200,0.829024,0.424712,0.00029991,7200,0.01330026,0.10373416,0.88604625,313.82631238,0.96684988,0.91173833,169.62500000,0.31455370,16
7300,0.826649,0.424712,0.00029990,7300,0.00940344,0.07605156,0.34569333,313.82631238,0.96684988,0.91173833,169.62500000,0.31455370,16
7400,0.824274,0.421082,0.00029989,7400,0.00870165,0.07431478,0.22619891,318.58254878,0.96694057,0.91275932,169.32352941,0.31146230,17
7500,0.821899,0.421082,0.00029988,7500,0.00795916,0.06920235,0.24863941,318.58254878,0.96694057,0.91275932,169.32352941,0.31146230,17
7600,0.819524,0.421082,0.00029987,7600,0.00790552,0.06894368,0.23241848,318.58254878,0.96694057,0.91275932,169.32352941,0.31146230,17
7700,0.817149,0.421082,0.00029986,7700,0.00654603,0.06728993,0.25943547,318.58254878,0.96694057,0.91275932,169.32352941,0.31146230,17
7800,0.814774,0.421082,0.00029985,7800,0.00505912,0.06495069,0.25917977,318.58254878,0.96694057,0.91275932,169.32352941,0.31146230,17
7900,0.812399,0.418127,0.00029984,7900,0.00587720,0.06411216,0.22347325,322.84304883,0.96713890,0.91419233,169.68055556,0.30971440,18
8000,0.810024,0.418127,0.00029983,8000,0.00887958,0.06989091,0.27381155,322.84304883,0.96713890,0.91419233,169.68055556,0.30971440,18
8100,0.807649,0.418127,0.00029982,8100,0.08218912,0.31370975,3.67232912,322.84304883,0.96713890,0.91419233,169.68055556,0.30971440,18
8200,0.805274,0.418127,0.00029981,8200,0.01359152,0.09598310,0.60922640,322.84304883,0.96713890,0.91419233,169.68055556,0.30971440,18
8300,0.802899,0.418127,0.00029979,8300,0.01034397,0.07950342,0.32082080,322.84304883,0.96713890,0.91419233,169.68055556,0.30971440,18
8400,0.800524,0.414887,0.00029978,8400,0.00777122,0.07247659,0.27203081,326.39751440,0.96721163,0.91469565,169.75000000,0.30783469,19
8500,0.798149,0.410858,0.00029977,8500,0.00898250,0.07217992,0.23572451,313.85515619,0.96860324,0.90752227,163.12500000,0.30557855,20
8600,0.795774,0.410858,0.00029976,8600,0.00584493,0.06709200,0.28539014,313.85515619,0.96860324,0.90752227,163.12500000,0.30557855,20
8700,0.793399,0.410858,0.00029974,8700,0.01347288,0.07917049,0.27824425,313.85515619,0.96860324,0.90752227,163.12500000,0.30557855,20
8800,0.791024,0.410858,0.00029973,8800,0.01720982,0.07771811,0.24320721,313.85515619,0.96860324,0.90752227,163.12500000,0.30557855,20
8900,0.788649,0.410858,0.00029971,8900,0.00625528,0.06897842,0.23498977,313.85515619,0.96860324,0.90752227,163.12500000,0.30557855,20
9000,0.786274,0.407828,0.00029970,9000,0.00891656,0.06889233,0.21063462,323.62856885,0.96744533,0.90933065,166.60000000,0.30509337,21
9100,0.783899,0.407828,0.00029968,9100,0.08769056,0.31706133,3.45004081,323.62856885,0.96744533,0.90933065,166.60000000,0.30509337,21
9200,0.781524,0.407828,0.00029967,9200,0.01440804,0.10179837,0.54911770,323.62856885,0.96744533,0.90933065,166.60000000,0.30509337,21
9300,0.779149,0.404080,0.00029965,9300,0.01720720,0.09053861,0.34903274,317.20714734,0.96756562,0.90609642,161.31250000,0.30165703,22
9400,0.776774,0.404080,0.00029964,9400,0.01408875,0.08445194,0.22133530,317.20714734,0.96756562,0.90609642,161.31250000,0.30165703,22
9500,0.774399,0.404080,0.00029962,9500,0.01213173,0.08116125,0.27199157,317.20714734,0.96756562,0.90609642,161.31250000,0.30165703,22
9600,0.772024,0.404080,0.00029960,9600,0.01400870,0.08349546,0.26973560,317.20714734,0.96756562,0.90609642,161.31250000,0.30165703,22
9700,0.769649,0.404080,0.00029958,9700,0.00692574,0.07273892,0.19819993,317.20714734,0.96756562,0.90609642,161.31250000,0.30165703,22
9800,0.767274,0.399895,0.00029957,9800,0.00741088,0.07507007,0.28199038,318.07192449,0.96739808,0.90455624,158.41250000,0.29705703,23
9900,0.764899,0.399895,0.00029955,9900,0.01046114,0.07351610,0.23157536,318.07192449,0.96739808,0.90455624,158.41250000,0.29705703,23
10000,0.762524,0.399895,0.00029953,10000,0.01797736,0.08378025,0.24382585,318.07192449,0.96739808,0.90455624,158.41250000,0.29705703,23
10100,0.760149,0.399895,0.00029951,10100,0.08521055,0.32664285,3.81607271,318.07192449,0.96739808,0.90455624,158.41250000,0.29705703,23
10200,0.757774,0.399895,0.00029949,10200,0.02551737,0.15273579,1.28862627,318.07192449,0.96739808,0.90455624,158.41250000,0.29705703,23
10300,0.755399,0.395665,0.00029947,10300,0.02722424,0.13293532,1.02047167,317.77233038,0.96666238,0.90123290,156.17500000,0.29335703,24
10400,0.753024,0.395665,0.00029945,10400,0.02631364,0.11517088,0.52865541,317.77233038,0.96666238,0.90123290,156.17500000,0.29335703,24
10500,0.750649,0.395665,0.00029943,10500,0.01331704,0.08686803,0.28164402,317.77233038,0.96666238,0.90123290,156.17500000,0.29335703,24
10600,0.748274,0.395665,0.00029941,10600,0.00867843,0.08277044,0.26621899,317.77233038,0.96666238,0.90123290,156.17500000,0.29335703,24
10700,0.745899,0.395665,0.00029939,10700,0.01367398,0.08602530,0.23787541,317.77233038,0.96666238,0.90123290,156.17500000,0.29335703,24
10800,0.743524,0.391300,0.00029937,10800,0.01606646,0.08704475,0.24420150,318.56037979,0.96687768,0.89931564,153.10000000,0.28895703,25
10900,0.741149,0.391300,0.00029934,10900,0.02706321,0.10272423,0.31641828,318.56037979,0.96687768,0.89931564,153.10000000,0.28895703,25
11000,0.738774,0.391300,0.00029932,11000,0.01940337,0.09240919,0.29373266,318.56037979,0.96687768,0.89931564,153.10000000,0.28895703,25
11100,0.736399,0.386579,0.00029930,11100,0.10819078,0.36095658,3.83518571,310.93963327,0.96808938,0.89913448,146.48750000,0.28457873,26
11200,0.734024,0.386579,0.00029928,11200,0.04476180,0.18095436,1.33309926,310.93963327,0.96808938,0.89913448,146.48750000,0.28457873,26
11300,0.731649,0.386579,0.00029925,11300,0.02711518,0.12539736,0.69676860,310.93963327,0.96808938,0.89913448,146.48750000,0.28457873,26
11400,0.729274,0.386579,0.00029923,11400,0.00719019,0.08614307,0.30156843,310.93963327,0.96808938,0.89913448,146.48750000,0.28457873,26
11500,0.726899,0.386579,0.00029920,11500,0.01282464,0.08937375,0.31298219,310.93963327,0.96808938,0.89913448,146.48750000,0.28457873,26
11600,0.724524,0.382514,0.00029918,11600,0.02202771,0.09782890,0.29029284,313.35412606,0.96931601,0.90110496,144.27500000,0.28037873,27
11700,0.722149,0.382514,0.00029916,11700,0.01536049,0.08948600,0.36046332,313.35412606,0.96931601,0.90110496,144.27500000,0.28037873,27
11800,0.719774,0.382514,0.00029913,11800,0.01840033,0.09026404,0.27890537,313.35412606,0.96931601,0.90110496,144.27500000,0.28037873,27
11900,0.717399,0.382514,0.00029910,11900,0.01589830,0.08761518,0.31667581,313.35412606,0.96931601,0.90110496,144.27500000,0.28037873,27
12000,0.715024,0.382514,0.00029908,12000,0.01887769,0.09364870,0.28196848,313.35412606,0.96931601,0.90110496,144.27500000,0.28037873,27
12100,0.712649,0.377309,0.00029905,12100,0.10586935,0.35843655,3.92758057,314.30852329,0.96887870,0.89917189,140.86250000,0.27577873,28
12200,0.710274,0.377309,0.00029902,12200,0.02857482,0.15496417,1.14961346,314.30852329,0.96887870,0.89917189,140.86250000,0.27577873,28
12300,0.707899,0.377309,0.00029900,12300,0.01526817,0.11105577,0.53243772,314.30852329,0.96887870,0.89917189,140.86250000,0.27577873,28
12400,0.705524,0.377309,0.00029897,12400,0.01800474,0.10229767,0.36663220,314.30852329,0.96887870,0.89917189,140.86250000,0.27577873,28
12500,0.703149,0.371256,0.00029894,12500,0.01521625,0.09799530,0.31858893,312.53636032,0.97021288,0.89691119,135.76250000,0.26813756,29
12600,0.700774,0.371256,0.00029891,12600,0.02514289,0.10477558,0.29451191,312.53636032,0.97021288,0.89691119,135.76250000,0.26813756,29
12700,0.698399,0.371256,0.00029888,12700,0.01516713,0.09299307,0.28962643,312.53636032,0.97021288,0.89691119,135.76250000,0.26813756,29
12800,0.696024,0.371256,0.00029886,12800,0.02144068,0.09695871,0.27916908,312.53636032,0.97021288,0.89691119,135.76250000,0.26813756,29
12900,0.693649,0.371256,0.00029883,12900,0.02183306,0.09821036,0.28419003,312.53636032,0.97021288,0.89691119,135.76250000,0.26813756,29
13000,0.691274,0.365794,0.00029880,13000,0.01395604,0.08758221,0.36691867,319.09280123,0.97011020,0.89516967,135.45000000,0.26212279,30
13100,0.688899,0.365794,0.00029877,13100,0.12284041,0.39276725,4.20913595,319.09280123,0.97011020,0.89516967,135.45000000,0.26212279,30
13200,0.686524,0.365794,0.00029874,13200,0.05244084,0.21986452,1.77839043,319.09280123,0.97011020,0.89516967,135.45000000,0.26212279,30
13300,0.684149,0.361656,0.00029870,13300,0.03942228,0.20512620,2.05448228,310.07072352,0.97041512,0.89039790,129.75000000,0.25739329,31
13400,0.681774,0.361656,0.00029867,13400,0.02401027,0.17384829,1.72419369,310.07072352,0.97041512,0.89039790,129.75000000,0.25739329,31
13500,0.679399,0.361656,0.00029864,13500,0.03669429,0.18435039,1.80008717,310.07072352,0.97041512,0.89039790,129.75000000,0.25739329,31
13600,0.677024,0.361656,0.00029861,13600,0.01760630,0.14444956,1.18765910,310.07072352,0.97041512,0.89039790,129.75000000,0.25739329,31
13700,0.674649,0.361656,0.00029858,13700,0.02846864,0.13028012,0.72602159,310.07072352,0.97041512,0.89039790,129.75000000,0.25739329,31
13800,0.672274,0.358041,0.00029854,13800,0.01171932,0.09329832,0.34166605,324.48118860,0.96854508,0.89553564,134.77500000,0.25517002,32
13900,0.669899,0.358041,0.00029851,13900,0.02121183,0.10359729,0.35435649,324.48118860,0.96854508,0.89553564,134.77500000,0.25517002,32
14000,0.667524,0.358041,0.00029848,14000,0.01971053,0.09752616,0.34777854,324.48118860,0.96854508,0.89553564,134.77500000,0.25517002,32
14100,0.665149,0.358041,0.00029844,14100,0.09560403,0.34006463,3.90576673,324.48118860,0.96854508,0.89553564,134.77500000,0.25517002,32
14200,0.662774,0.358041,0.00029841,14200,0.03953234,0.18993401,1.69186433,324.48118860,0.96854508,0.89553564,134.77500000,0.25517002,32
14300,0.660399,0.353316,0.00029837,14300,0.01585055,0.11634219,0.63753874,324.28966999,0.96705743,0.89298028,133.58750000,0.25377002,33
14400,0.658024,0.353316,0.00029834,14400,0.03736180,0.13052188,0.34474535,324.28966999,0.96705743,0.89298028,133.58750000,0.25377002,33
14500,0.655649,0.347255,0.00029830,14500,0.01976857,0.10890026,0.35225166,314.29984396,0.96737666,0.88933787,127.92500000,0.25005067,34
14600,0.653274,0.347255,0.00029827,14600,0.01311079,0.09504598,0.33009599,314.29984396,0.96737666,0.88933787,127.92500000,0.25005067,34
14700,0.650899,0.347255,0.00029823,14700,0.03252619,0.11939421,0.39100403,314.29984396,0.96737666,0.88933787,127.92500000,0.25005067,34
14800,0.648524,0.347255,0.00029820,14800,0.01827701,0.10083114,0.43159406,314.29984396,0.96737666,0.88933787,127.92500000,0.25005067,34
14900,0.646149,0.347255,0.00029816,14900,0.00860136,0.08738041,0.33618833,314.29984396,0.96737666,0.88933787,127.92500000,0.25005067,34
15000,0.643774,0.342485,0.00029812,15000,0.03554218,0.11491600,0.39240118,330.38853499,0.96447547,0.88109810,134.18750000,0.24683585,35
15100,0.641399,0.342485,0.00029808,15100,0.08819775,0.32879082,3.57004397,330.38853499,0.96447547,0.88109810,134.18750000,0.24683585,35
15200,0.639024,0.342485,0.00029805,15200,0.04496600,0.17881169,0.87610796,330.38853499,0.96447547,0.88109810,134.18750000,0.24683585,35
15300,0.636649,0.342485,0.00029801,15300,0.01185943,0.10955170,0.40037700,330.38853499,0.96447547,0.88109810,134.18750000,0.24683585,35
15400,0.634274,0.342485,0.00029797,15400,0.01554742,0.10539514,0.38757155,330.38853499,0.96447547,0.88109810,134.18750000,0.24683585,35
15500,0.631899,0.337895,0.00029793,15500,0.01557403,0.10338570,0.38089341,332.52916964,0.96421322,0.88175481,132.68750000,0.24418421,36
15600,0.629524,0.337895,0.00029789,15600,0.03915046,0.12605262,0.38489830,332.52916964,0.96421322,0.88175481,132.68750000,0.24418421,36
15700,0.627149,0.337895,0.00029785,15700,0.02589304,0.11348469,0.45851384,332.52916964,0.96421322,0.88175481,132.68750000,0.24418421,36
15800,0.624774,0.337895,0.00029781,15800,0.02394300,0.11040071,0.47449858,332.52916964,0.96421322,0.88175481,132.68750000,0.24418421,36
15900,0.622399,0.337895,0.00029777,15900,0.04299390,0.12743338,0.42256121,332.52916964,0.96421322,0.88175481,132.68750000,0.24418421,36
16000,0.620024,0.334130,0.00029773,16000,0.02451167,0.10960682,0.37330003,331.61834095,0.96284192,0.87842898,132.57500000,0.24468421,37
16100,0.617649,0.334130,0.00029769,16100,0.08432813,0.33107354,3.89268724,331.61834095,0.96284192,0.87842898,132.57500000,0.24468421,37
16200,0.615274,0.334130,0.00029764,16200,0.03819241,0.19579216,1.51617532,331.61834095,0.96284192,0.87842898,132.57500000,0.24468421,37
16300,0.612899,0.334130,0.00029760,16300,0.05199301,0.17997434,0.97654450,331.61834095,0.96284192,0.87842898,132.57500000,0.24468421,37
16400,0.610524,0.334130,0.00029756,16400,0.03659626,0.14168921,0.58887878,331.61834095,0.96284192,0.87842898,132.57500000,0.24468421,37
16500,0.608149,0.329495,0.00029752,16500,0.02199982,0.11288727,0.40234476,331.74471013,0.96221856,0.87621796,131.17500000,0.24238421,38
16600,0.605774,0.329495,0.00029747,16600,0.03119997,0.11932503,0.43598823,331.74471013,0.96221856,0.87621796,131.17500000,0.24238421,38
16700,0.603399,0.329495,0.00029743,16700,0.03942489,0.13168807,0.39871788,331.74471013,0.96221856,0.87621796,131.17500000,0.24238421,38
16800,0.601024,0.329495,0.00029739,16800,0.03247609,0.12006671,0.42118158,331.74471013,0.96221856,0.87621796,131.17500000,0.24238421,38
16900,0.598649,0.329495,0.00029734,16900,0.02190392,0.10943390,0.36434993,331.74471013,0.96221856,0.87621796,131.17500000,0.24238421,38
17000,0.596274,0.324290,0.00029730,17000,0.03300728,0.11576678,0.42218963,332.74582268,0.96210593,0.87562548,129.53750000,0.24038421,39
17100,0.593899,0.324290,0.00029725,17100,0.10428215,0.35667336,4.06638919,332.74582268,0.96210593,0.87562548,129.53750000,0.24038421,39
17200,0.591524,0.324290,0.00029721,17200,0.03297242,0.18115679,1.26107821,332.74582268,0.96210593,0.87562548,129.53750000,0.24038421,39
17300,0.589149,0.324290,0.00029716,17300,0.05142304,0.16580551,0.67620710,332.74582268,0.96210593,0.87562548,129.53750000,0.24038421,39
17400,0.586774,0.324290,0.00029711,17400,0.03165421,0.13182189,0.45128771,332.74582268,0.96210593,0.87562548,129.53750000,0.24038421,39
17500,0.584399,0.319295,0.00029707,17500,0.02389996,0.11802242,0.35541177,349.26941343,0.96066742,0.88226311,134.76250000,0.23854862,40
17600,0.582024,0.319295,0.00029702,17600,0.03740220,0.13178189,0.44847106,349.26941343,0.96066742,0.88226311,134.76250000,0.23854862,40
17700,0.579649,0.319295,0.00029697,17700,0.03617920,0.12603836,0.39194101,349.26941343,0.96066742,0.88226311,134.76250000,0.23854862,40
17800,0.577274,0.319295,0.00029693,17800,0.01107075,0.10015228,0.36863323,349.26941343,0.96066742,0.88226311,134.76250000,0.23854862,40
17900,0.574899,0.319295,0.00029688,17900,0.04510837,0.13947819,0.48985360,349.26941343,0.96066742,0.88226311,134.76250000,0.23854862,40
18000,0.572524,0.313820,0.00029683,18000,0.03389757,0.12258958,0.45845031,350.79349730,0.96113457,0.88241238,132.72500000,0.23464862,41
18100,0.570149,0.313820,0.00029678,18100,0.12062601,0.36277029,3.84342422,350.79349730,0.96113457,0.88241238,132.72500000,0.23464862,41
18200,0.567774,0.313820,0.00029673,18200,0.06045062,0.21658996,1.23382714,350.79349730,0.96113457,0.88241238,132.72500000,0.23464862,41
18300,0.565399,0.313820,0.00029668,18300,0.05035468,0.16640571,0.74717621,350.79349730,0.96113457,0.88241238,132.72500000,0.23464862,41
18400,0.563024,0.313820,0.00029663,18400,0.04785205,0.15522488,0.49011283,350.79349730,0.96113457,0.88241238,132.72500000,0.23464862,41
18500,0.560649,0.310115,0.00029658,18500,0.03331451,0.12954060,0.31822648,357.12136324,0.95941789,0.88099185,135.47500000,0.23488496,42
18600,0.558274,0.310115,0.00029653,18600,0.03779916,0.13088319,0.38140855,357.12136324,0.95941789,0.88099185,135.47500000,0.23488496,42
18700,0.555899,0.310115,0.00029648,18700,0.03430451,0.12995247,0.39948995,357.12136324,0.95941789,0.88099185,135.47500000,0.23488496,42
18800,0.553524,0.310115,0.00029643,18800,0.04375473,0.13814544,0.43407722,357.12136324,0.95941789,0.88099185,135.47500000,0.23488496,42
18900,0.551149,0.310115,0.00029638,18900,0.05095486,0.14697322,0.41323577,357.12136324,0.95941789,0.88099185,135.47500000,0.23488496,42
19000,0.548774,0.304865,0.00029633,19000,0.01166730,0.10048710,0.38615548,356.51394469,0.95780821,0.87776775,134.58750000,0.23418496,43
19100,0.546399,0.304865,0.00029627,19100,0.07822849,0.31309820,3.66677763,356.51394469,0.95780821,0.87776775,134.58750000,0.23418496,43
19200,0.544024,0.304865,0.00029622,19200,0.04787536,0.19667337,1.19246692,356.51394469,0.95780821,0.87776775,134.58750000,0.23418496,43
19300,0.541649,0.304865,0.00029617,19300,0.04739584,0.16051228,0.47736370,356.51394469,0.95780821,0.87776775,134.58750000,0.23418496,43
19400,0.539274,0.304865,0.00029611,19400,0.02970240,0.13197297,0.49673490,356.51394469,0.95780821,0.87776775,134.58750000,0.23418496,43
19500,0.536899,0.300335,0.00029606,19500,0.02876899,0.12797061,0.41058837,357.15187706,0.95751182,0.87742297,134.33750000,0.23518496,44
19600,0.534524,0.300335,0.00029601,19600,0.07638648,0.17964943,0.48125055,357.15187706,0.95751182,0.87742297,134.33750000,0.23518496,44
19700,0.532149,0.300335,0.00029595,19700,0.05682178,0.15767785,0.46234112,357.15187706,0.95751182,0.87742297,134.33750000,0.23518496,44
19800,0.529774,0.300335,0.00029590,19800,0.03049324,0.12512188,0.42505183,357.15187706,0.95751182,0.87742297,134.33750000,0.23518496,44
19900,0.527399,0.300335,0.00029584,19900,0.02440503,0.12327260,0.47701104,357.15187706,0.95751182,0.87742297,134.33750000,0.23518496,44
20000,0.525024,0.294455,0.00029578,20000,0.03721377,0.13929817,0.64854011,356.61481075,0.95610203,0.87413909,133.07500000,0.23288496,45
20100,0.522649,0.294455,0.00029573,20100,0.09031165,0.32783914,3.72814470,356.61481075,0.95610203,0.87413909,133.07500000,0.23288496,45
20200,0.520274,0.294455,0.00029567,20200,0.04506070,0.20417570,1.33611718,356.61481075,0.95610203,0.87413909,133.07500000,0.23288496,45
20300,0.517899,0.294455,0.00029561,20300,0.03937420,0.15159017,0.74104031,356.61481075,0.95610203,0.87413909,133.07500000,0.23288496,45
20400,0.515524,0.294455,0.00029556,20400,0.01647804,0.11795564,0.37596592,356.61481075,0.95610203,0.87413909,133.07500000,0.23288496,45
