step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
23000,0.639682,0.250000,0.00005560,23000,2.15673967,2.60973088,2.71465100,76.07523346,75.17636108,163.69889008,0.96060678,0.90027902,63.85000000,0.25225654,119
24000,0.624016,0.250000,0.00005433,24000,2.18951130,2.64251487,2.71660944,75.84243011,75.89157867,150.88552303,0.96308835,0.90216567,60.41250000,0.25502185,125
25000,0.608349,0.250000,0.00005302,25000,2.17384171,2.62719093,2.71317705,76.31552124,76.64338684,150.78243836,0.96390161,0.90370411,59.05000000,0.25154371,130
26000,0.592682,0.250000,0.00005167,26000,2.17202784,2.62545371,2.71062389,76.34375000,75.87998199,144.10608474,0.96684942,0.88683125,55.22500000,0.24109661,136
27000,0.577016,0.250000,0.00005029,27000,2.16694777,2.62054614,2.73741310,76.47269440,77.39863586,143.74039252,0.96594310,0.88231529,53.07500000,0.22834661,141
28000,0.561349,0.250000,0.00004888,28000,2.18547363,2.63940471,2.72536049,77.34684753,76.42122650,154.95413476,0.96671299,0.88582730,54.52500000,0.22160762,146
29000,0.545682,0.250000,0.00004744,29000,2.20843427,2.66239751,2.76052719,77.40345764,76.53089142,151.43352322,0.96605110,0.88769240,53.27500000,0.21682592,152
30000,0.530016,0.250000,0.00004598,30000,2.21228920,2.66591292,2.75304526,77.69826508,77.27350616,141.35687118,0.96890031,0.90666128,47.80000000,0.20003211,159
31000,0.514349,0.250000,0.00004450,31000,2.20041997,2.65419432,2.75209768,77.71289825,77.35525513,145.07350468,0.96915101,0.90976953,48.12500000,0.19750580,164
32000,0.498682,0.250000,0.00004300,32000,2.19414235,2.64784574,2.73283659,77.23346710,77.67743683,146.65904309,0.96606763,0.88640035,46.48750000,0.18777688,169
33000,0.483016,0.250000,0.00004149,33000,2.20565530,2.65905049,2.76313511,77.76224518,78.09844208,151.70098780,0.96522880,0.88870244,47.15000000,0.18477688,174
34000,0.467349,0.250000,0.00003996,34000,2.20527168,2.65888111,2.70500840,77.90187836,77.80771637,155.67347572,0.96237410,0.86876927,50.20000000,0.20083789,179
35000,0.451682,0.250000,0.00003843,35000,2.21751134,2.67127160,2.73324799,78.35515594,78.16867065,139.24092692,0.96640515,0.86397749,42.95000000,0.18203010,186
36000,0.436016,0.250000,0.00003689,36000,2.21173306,2.66508974,2.73042600,78.39977264,77.53374481,126.40964299,0.96910869,0.86597732,38.67500000,0.17757938,193
37000,0.420349,0.250000,0.00003534,37000,2.19722594,2.65104303,2.66687008,77.77693939,77.81415558,127.12803699,0.96931058,0.87869864,38.30000000,0.17460424,198
38000,0.404682,0.250000,0.00003380,38000,2.19766307,2.65087946,2.71516714,77.24690247,76.34922028,134.69012199,0.96467583,0.87015373,42.16250000,0.18683151,203
39000,0.389016,0.250000,0.00003226,39000,2.19136468,2.64481239,2.71932130,77.43721771,75.99499512,134.47218621,0.96804209,0.88334775,40.93750000,0.18294395,209
40000,0.373349,0.250000,0.00003073,40000,2.17758534,2.63060895,2.72867417,76.86599731,77.39274597,147.60261740,0.96568304,0.88493741,46.88750000,0.19889467,214
41000,0.357682,0.250000,0.00002920,41000,2.17779061,2.63110575,2.72452854,77.21560669,77.53814697,150.08032661,0.96275894,0.87491047,45.52500000,0.19177796,220
42000,0.342016,0.250000,0.00002769,42000,2.16605134,2.61920831,2.74017903,77.04331207,76.60164642,147.86900757,0.96344237,0.87837578,45.21250000,0.19638052,225
43000,0.326349,0.250000,0.00002620,43000,2.17567560,2.62840865,2.70470216,76.98035431,76.74951935,155.33675490,0.95915955,0.86783521,46.91250000,0.19374603,230
44000,0.310682,0.250000,0.00002472,44000,2.16426503,2.61694344,2.71097187,76.96807861,76.89626312,151.58482894,0.95720047,0.84841825,46.30000000,0.19355308,236
45000,0.295016,0.250000,0.00002326,45000,2.15552548,2.60804519,2.71680370,76.06775665,75.89080811,152.05237156,0.95788858,0.85322472,48.27500000,0.20405308,241
46000,0.279349,0.250000,0.00002183,46000,2.14405202,2.59630491,2.69978125,76.90637970,75.95941925,149.03514126,0.95796273,0.85396227,46.31250000,0.19548959,246
47000,0.263682,0.250000,0.00002043,47000,2.13519710,2.58731669,2.69909123,76.78939819,76.29266357,149.94429912,0.95909441,0.85661743,44.80000000,0.19248959,251
48000,0.248016,0.250000,0.00001906,48000,2.14125846,2.59329153,2.71004656,76.39775085,76.18309784,154.55751724,0.95503298,0.86885009,49.45000000,0.21493651,256
49000,0.232349,0.250000,0.00001772,49000,2.14867164,2.60123860,2.69351704,76.27898407,76.29445648,152.04561392,0.95210106,0.85472807,48.20000000,0.21168651,261
50000,0.216682,0.250000,0.00001641,50000,2.12072243,2.57297405,2.73295407,75.97521210,75.29397583,157.20459976,0.95204634,0.84811675,49.67500000,0.21575000,266
51000,0.201016,0.250000,0.00001515,51000,2.11451592,2.56669183,2.69296883,75.92465973,75.11402130,159.47260700,0.95265343,0.86170679,51.47500000,0.22725000,271
52000,0.185349,0.250000,0.00001392,52000,2.12853041,2.58093739,2.73151492,75.70566559,75.34111023,161.09963384,0.95632136,0.86327942,46.22500000,0.20125000,276
53000,0.169682,0.250000,0.00001274,53000,2.10099564,2.55272578,2.67141094,75.76778412,75.84849548,160.08947265,0.96001909,0.88885361,45.72500000,0.20358333,282
54000,0.154016,0.250000,0.00001160,54000,2.11720983,2.56880130,2.65970697,75.83131409,75.96082306,155.28080537,0.96000810,0.88361595,41.96250000,0.18803383,287
55000,0.138349,0.250000,0.00001051,55000,2.10174639,2.55345365,2.68737765,75.87653351,75.81525421,147.60650322,0.96061586,0.86771568,36.77500000,0.16632109,293
56000,0.122682,0.250000,0.00000947,56000,2.09288422,2.54461594,2.73530508,75.47159576,75.26297760,151.83817569,0.95755664,0.86106154,39.52500000,0.17548776,298
57000,0.107016,0.250000,0.00000848,57000,2.09648941,2.54813905,2.67781589,74.90421295,74.90805817,150.25706515,0.95585877,0.85014036,37.11250000,0.16473776,303
58000,0.091349,0.250000,0.00000755,58000,2.10220190,2.55361717,2.65026234,75.10422516,75.11274719,153.87805423,0.95249841,0.84853339,40.15000000,0.17678726,308
59000,0.075682,0.250000,0.00000667,59000,2.09258171,2.54394825,2.69671906,74.93891144,74.95729065,152.03249573,0.95526433,0.85707149,37.22500000,0.16509282,314
60000,0.060016,0.250000,0.00000586,60000,2.06933276,2.52022245,2.66967564,74.65967560,74.28199005,151.23731071,0.95111162,0.85814244,41.26250000,0.18959282,319
61000,0.060000,0.250000,0.00000510,61000,2.10195863,2.55325210,2.67576517,75.23669434,74.52931213,150.92304998,0.95573012,0.85236801,37.90000000,0.17109282,324
62000,0.060000,0.250000,0.00000440,62000,2.07109326,2.52240876,2.67040251,74.93221283,74.95734406,147.52921222,0.96159801,0.86983632,34.25000000,0.16329737,330
63000,0.060000,0.250000,0.00000376,63000,2.09055202,2.54196547,2.68404729,75.23590088,73.46212006,148.18563243,0.95735949,0.86877191,37.27500000,0.18040616,336
64000,0.060000,0.250000,0.00000319,64000,2.09539683,2.54699500,2.69336600,75.33528137,75.60741425,148.28352814,0.95933334,0.86237077,31.76250000,0.15290616,341
65000,0.060000,0.250000,0.00000268,65000,2.09123723,2.54222644,2.65873470,75.03308105,75.37139130,134.92109479,0.95986359,0.84096485,30.28750000,0.15374707,347
66000,0.060000,0.250000,0.00000224,66000,2.10383965,2.55552618,2.66302135,74.99953461,75.27937317,138.29695010,0.95764386,0.81592225,27.95000000,0.13379252,352
67000,0.060000,0.250000,0.00000186,67000,2.06884326,2.52015903,2.65256287,75.17827606,75.10700226,136.75531495,0.95839663,0.81218655,28.71250000,0.13928438,358
68000,0.060000,0.250000,0.00000155,68000,2.11412665,2.56515439,2.65210268,75.10175323,75.13241577,135.06439633,0.96128153,0.83754446,29.16250000,0.14737204,364
69000,0.060000,0.250000,0.00000131,69000,2.08261267,2.53353606,2.67206163,75.10160065,74.57309723,139.83396884,0.96064400,0.86453295,31.67500000,0.16337204,369
70000,0.060000,0.250000,0.00000114,70000,2.10352631,2.55505199,2.67498934,75.05775452,74.22488403,141.64218256,0.96070533,0.87779276,35.05000000,0.18087204,374
71000,0.060000,0.250000,0.00000103,71000,2.09793287,2.54903623,2.65437726,75.10712433,75.08239746,152.41515928,0.95732997,0.86561243,37.05000000,0.17769326,379
72000,0.060000,0.250000,0.00000100,72000,2.08721637,2.53836736,2.66329403,74.69971466,74.84474182,161.79772661,0.95485644,0.86857215,40.28750000,0.18719326,384
