step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
35000,0.451682,0.250000,0.00003843,34998,3.55471922,4.01650296,3.04853798,83.67626953,84.23020172,159.32133574,0.96871851,,42.98750000,0.15811313,186
36000,0.436016,0.250000,0.00003689,35998,3.48196585,3.94403074,2.94976300,83.91217804,82.14395905,147.24917750,0.97196697,,37.88750000,0.15295121,192
37000,0.420349,0.250000,0.00003534,36998,3.57142821,4.03295067,2.97926093,83.53383636,81.47646332,146.17877248,0.97203083,,37.63750000,0.14476011,198
38000,0.404682,0.250000,0.00003380,37998,3.51925089,3.98125357,2.99200657,84.04015350,81.67337036,155.10767339,0.96823512,,39.23750000,0.14233702,203
39000,0.389016,0.250000,0.00003226,38998,3.56062278,4.02253336,2.98374407,84.66339874,81.86217499,153.06596526,0.97026508,,37.16250000,0.13804313,209
40000,0.373349,0.250000,0.00003073,39998,3.54836152,4.01049112,3.01988452,84.43106079,83.68020630,166.17139658,0.96718399,,38.06250000,0.13345505,214
41000,0.357682,0.250000,0.00002920,40998,3.52118910,3.98336519,2.99881874,84.26161957,84.72770691,170.01746823,0.96514825,,36.86250000,0.12955582,219
42000,0.342016,0.250000,0.00002769,41998,3.53793630,4.00029146,2.98314946,84.89723969,83.56950378,170.73769468,0.96664488,,35.03750000,0.12330582,224
43000,0.326349,0.250000,0.00002620,42998,3.55739330,4.01949242,3.01746022,85.02600861,84.92847443,176.42433962,0.96254705,,36.36250000,0.12694735,229
44000,0.310682,0.250000,0.00002472,43998,3.55352930,4.01535726,2.98348321,84.95755768,84.49008942,173.95319995,0.96508769,,34.02500000,0.11875541,235
45000,0.295016,0.250000,0.00002326,44998,3.56465864,4.02674547,3.01874115,85.01583099,83.93368530,176.92724963,0.96272854,,33.55000000,0.11230087,240
46000,0.279349,0.250000,0.00002183,45998,3.58199933,4.04430239,3.01576578,84.93608093,84.63452911,179.59591965,0.96126969,,33.73750000,0.11005806,245
47000,0.263682,0.250000,0.00002043,46998,3.55534883,4.01726181,3.03641716,84.90761566,82.53543091,173.96378206,0.96363012,,31.41250000,0.10485352,250
