step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
33000,0.483016,0.250000,0.00004149,32998,2.78463349,3.23478500,3.03706993,76.94446564,76.89051056,154.38922689,0.96544626,0.92520029,62.11250000,0.25180108,174
34000,0.467349,0.250000,0.00003996,33998,2.79178126,3.24192959,3.03877721,77.10457611,76.10675049,158.44515399,0.96330081,0.90468767,66.47500000,0.26958995,179
35000,0.451682,0.250000,0.00003843,34998,2.79849570,3.24860444,3.04767805,76.73566437,75.53345490,142.70572657,0.96788688,0.89954936,57.97500000,0.24755143,186
36000,0.436016,0.250000,0.00003689,35998,2.77619752,3.22580563,3.01525785,76.85174561,76.08720398,130.23439932,0.96996259,0.90021283,51.18750000,0.23290631,193
37000,0.420349,0.250000,0.00003534,36998,2.82433196,3.27401806,3.01869158,77.10507202,77.32463837,129.57122711,0.96996653,0.90680948,51.75000000,0.23496832,198
38000,0.404682,0.250000,0.00003380,37998,2.80387023,3.25359730,2.99714770,77.08542633,76.44458771,139.28863663,0.96509361,0.91011482,54.62500000,0.23778650,203
39000,0.389016,0.250000,0.00003226,38998,2.77185503,3.22200724,3.01504515,77.21352386,77.28207397,136.38150752,0.96738357,0.90512895,51.17500000,0.22921821,209
40000,0.373349,0.250000,0.00003073,39998,2.76176025,3.21142004,3.02107903,77.50524139,76.71643829,148.77580269,0.96548611,0.90259491,56.73750000,0.24311333,214
41000,0.357682,0.250000,0.00002920,40998,2.77090277,3.22027323,2.99682849,76.79530334,77.36605072,151.26183537,0.96317638,0.89515454,59.75000000,0.25516375,220
42000,0.342016,0.250000,0.00002769,41998,2.78808555,3.23763204,2.98554651,77.46745300,73.90363312,148.01134387,0.96382310,0.89070147,59.41250000,0.25772435,225
43000,0.326349,0.250000,0.00002620,42998,2.79982955,3.24949813,3.00486080,77.20793915,75.62381744,158.08327709,0.95919316,0.90333467,67.71250000,0.28851299,230
44000,0.310682,0.250000,0.00002472,43998,2.78350461,3.23296394,2.94955452,77.55034637,77.76583862,156.13991924,0.95740844,0.89336754,62.85000000,0.26814259,236
45000,0.295016,0.250000,0.00002326,44998,2.76737870,3.21672361,2.98554459,77.23667145,73.60582733,155.33158678,0.95953092,0.88690463,60.80000000,0.25414259,241
46000,0.279349,0.250000,0.00002183,45998,2.77373475,3.22311025,2.94766396,77.35129547,76.23876953,153.91943611,0.95947476,0.89494993,56.15000000,0.23468119,246
47000,0.263682,0.250000,0.00002043,46998,2.78753972,3.23646743,2.92933938,77.25784302,76.89057159,153.69067466,0.96215112,0.89096612,53.77500000,0.21893119,251
48000,0.248016,0.250000,0.00001906,47998,2.72459927,3.17316852,2.91848100,77.49190521,75.60829926,156.86902480,0.95944757,0.89224300,57.55000000,0.23059921,256
49000,0.232349,0.250000,0.00001772,48998,2.75147161,3.20020037,2.90552646,77.77770996,76.15015411,157.09472511,0.95509908,0.89645238,60.12500000,0.24909921,261
50000,0.216682,0.250000,0.00001641,49998,2.73504877,3.18376155,2.92461847,77.39476776,76.02041626,162.36695963,0.95506408,0.89332880,63.95000000,0.26525000,266
51000,0.201016,0.250000,0.00001515,50998,2.74646759,3.19599842,2.87449646,77.07181549,75.87004089,163.15938426,0.95561202,0.89974722,65.95000000,0.27925000,271
52000,0.185349,0.250000,0.00001392,51998,2.75751676,3.20607775,2.88689347,77.51238251,77.52199554,165.56332789,0.95821811,0.91021744,64.76250000,0.27800000,276
53000,0.169682,0.250000,0.00001274,52998,2.72466852,3.17320813,2.90350363,77.30615997,75.91864777,161.17799287,0.96292471,0.91031127,57.25000000,0.24483333,282
54000,0.154016,0.250000,0.00001160,53998,2.72480238,3.17336025,2.90361936,77.54637909,76.94841003,156.97199886,0.96287840,0.90748939,52.86250000,0.22556848,287
55000,0.138349,0.250000,0.00001051,54998,2.78197729,3.23072095,2.94679532,78.06813812,76.27692413,151.28615583,0.96283211,0.90153476,47.68750000,0.20315159,293
56000,0.122682,0.250000,0.00000947,55998,2.76957886,3.21821293,2.91983844,77.46225739,75.97510529,154.77857937,0.95980644,0.89031488,49.71250000,0.20781826,298
57000,0.107016,0.250000,0.00000848,56998,2.74364143,3.19233025,2.88252071,77.67729950,76.35726929,153.74713956,0.95739194,0.88665093,50.95000000,0.22056826,303
58000,0.091349,0.250000,0.00000755,57998,2.73492225,3.18369761,2.87741308,77.64928436,78.09362793,157.43451278,0.95397367,0.88827615,56.50000000,0.24683311,308
59000,0.075682,0.250000,0.00000667,58998,2.74492694,3.19368078,2.89276712,77.25238800,76.87175751,156.04099308,0.95621816,0.90133798,55.47500000,0.24684010,314
60000,0.060016,0.250000,0.00000586,59998,2.75038579,3.19895386,2.87262401,77.72010040,76.00482941,155.39893357,0.95331598,0.89940193,56.51250000,0.25109010,319
61000,0.060000,0.250000,0.00000510,60998,2.73009718,3.17845949,2.87897379,77.86393738,74.44263458,156.71345701,0.95699728,0.90239017,53.56250000,0.23534010,324
62000,0.060000,0.250000,0.00000440,61998,2.74392809,3.19207751,2.86569206,77.70168304,76.06081390,152.80118366,0.96266544,0.91905028,51.38750000,0.22561283,330
63000,0.060000,0.250000,0.00000376,62998,2.76454355,3.21336905,2.88931335,77.61264801,75.45967865,152.41806851,0.95874749,0.91278089,54.33750000,0.24052273,336
64000,0.060000,0.250000,0.00000319,63998,2.80310484,3.25140877,2.86409669,78.00662231,78.22864532,153.17916277,0.96055120,0.91365061,51.93750000,0.23152273,341
65000,0.060000,0.250000,0.00000268,64998,2.77913220,3.22724303,2.88245794,77.51535034,77.55746460,144.63590220,0.96072685,0.91836331,52.20000000,0.23402273,347
66000,0.060000,0.250000,0.00000224,65998,2.78160938,3.23010907,2.89885662,77.97158051,77.12206268,149.55689255,0.95818442,0.90607714,53.76250000,0.24225000,352
67000,0.060000,0.250000,0.00000186,66999,2.74698494,3.19557690,2.85151919,77.86441040,77.96349335,149.66862358,0.95839119,0.91413214,58.36250000,0.26639961,358
68000,0.060000,0.251350,0.00000155,67998,2.76368392,3.21163011,2.84608191,77.62462616,77.81574249,144.57920331,0.96206963,0.91625899,53.60000000,0.24982818,364
69000,0.060000,0.250000,0.00000131,68998,2.73807746,3.18607182,2.84861432,77.57059479,78.20892334,144.46588191,0.96287709,0.91133458,50.03750000,0.23032818,369
70000,0.060000,0.250000,0.00000114,69998,2.78097533,3.22896221,2.86425637,77.55724335,76.33448029,145.73766905,0.96318205,0.92027391,52.23750000,0.23982818,374
71000,0.060000,0.250000,0.00000103,70998,2.74378119,3.19206472,2.85219127,77.87265778,77.88964081,157.63540464,0.95970156,0.91699838,55.11250000,0.24916001,379
72000,0.060000,0.250000,0.00000100,71998,2.77965016,3.22798132,2.90703271,77.36455536,73.72408295,165.56336714,0.95738682,0.91160907,57.45000000,0.25216001,384
