step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
33000,0.483016,0.253862,0.00004149,33000,3.85738232,4.32948262,3.37320647,119.17818451,118.73663330,153.49716312,0.96449145,0.92056394,63.06250000,0.27779032,174
34000,0.467349,0.250075,0.00003996,34000,3.84089325,4.31256776,3.41714538,119.50433350,119.39419556,157.19590746,0.96148122,0.89997817,68.30000000,0.29063027,179
35000,0.451682,0.250000,0.00003843,35000,3.85164305,4.32332584,3.43503453,119.07241821,117.68630219,141.15615922,0.96579627,0.88902701,57.00000000,0.25341751,186
36000,0.436016,0.251538,0.00003689,36000,3.83430665,4.30545498,3.42131793,119.99600983,118.07076263,129.67612605,0.96828813,0.89898687,53.68750000,0.25352239,193
37000,0.420349,0.250000,0.00003534,37000,3.82969819,4.30117370,3.40879016,119.94686890,119.65938568,129.21295343,0.96806568,0.90056120,49.87500000,0.23654408,198
38000,0.404682,0.250000,0.00003380,38000,3.80611062,4.27743401,3.46189738,119.22332764,119.33060455,138.53049152,0.96299597,0.91060817,59.03750000,0.27478650,203
39000,0.389016,0.250000,0.00003226,39000,3.79001023,4.26129304,3.45935257,119.80605316,119.49387360,135.47994050,0.96539963,0.90620995,56.65000000,0.26788706,209
40000,0.373349,0.250000,0.00003073,40000,3.76095996,4.23187056,3.42691731,119.66768646,119.23809814,147.49380579,0.96370412,0.90347191,63.62500000,0.28978218,214
41000,0.357682,0.250000,0.00002920,41000,3.77084106,4.24200267,3.41843502,120.00157928,119.89693451,150.52398103,0.96125065,0.89289255,61.83750000,0.28006673,220
42000,0.342016,0.250000,0.00002769,42000,3.76151479,4.23274445,3.40941636,119.51483154,118.47439575,146.43040860,0.96308611,0.87867020,56.86250000,0.25585635,225
