step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
33000,0.483016,0.252138,0.00004149,33000,0.73620607,6.72092208,0.23187695,28.19496727,28.33730507,152.83032734,0.96695846,0.93857118,79.87500000,0.33825269,174
34000,0.467349,0.250000,0.00003996,34000,0.73537086,6.69470330,0.22842010,28.23901367,28.40749550,157.06159259,0.96428198,0.92177193,85.42500000,0.35701071,179
35000,0.451682,0.250000,0.00003843,35000,0.74833876,6.67241208,0.23714701,28.36717987,28.21034241,140.56710409,0.96825812,0.90707159,73.53750000,0.32338128,186
36000,0.436016,0.250937,0.00003689,36000,0.75741860,6.69488345,0.22913876,27.91804504,28.01211548,128.98059622,0.97089273,0.90550572,61.58750000,0.28536908,193
37000,0.420349,0.253075,0.00003534,37000,0.77030002,6.65796812,0.23161317,28.24115562,28.35946083,129.25223040,0.96993998,0.91479209,61.62500000,0.28076032,198
38000,0.404682,0.259638,0.00003380,38000,0.77059761,6.67559051,0.23248845,28.09105492,28.28307152,139.04394901,0.96542664,0.92720343,69.56250000,0.30716942,203
39000,0.389016,0.263045,0.00003226,39000,0.77044107,6.69592776,0.22978319,28.22639465,28.33145142,133.70918236,0.96890785,0.92501504,77.41250000,0.35252290,209
40000,0.373349,0.256970,0.00003073,40000,0.75489547,6.72535920,0.22786107,28.27582359,28.41066933,145.93997930,0.96863602,0.92437361,84.50000000,0.36303511,214
41000,0.357682,0.253787,0.00002920,41000,0.75672751,6.70066738,0.22257530,28.33941841,28.48322105,147.52544994,0.96698749,0.90787595,83.51250000,0.35953394,220
42000,0.342016,0.255648,0.00002769,42000,0.76642986,6.69691716,0.22013603,27.93750954,27.85401344,143.79428262,0.96723493,0.89352145,77.37500000,0.34153569,225
43000,0.326349,0.250000,0.00002620,43000,0.78650132,6.66320203,0.23634487,28.13955688,27.95146942,154.23030701,0.96245427,0.90099311,80.03750000,0.33895382,230
44000,0.310682,0.250000,0.00002472,44000,0.79706789,6.66385004,0.23003468,28.18689919,28.31561852,153.36207173,0.95921314,0.89505876,75.15000000,0.32272812,236
45000,0.295016,0.250000,0.00002326,45000,0.79931480,6.66811149,0.22933481,28.00624084,27.41082191,154.19604856,0.96090191,0.89697764,73.62500000,0.31147812,241
46000,0.279349,0.250000,0.00002183,46000,0.80440814,6.65439951,0.22630582,28.02943230,27.71261024,152.66842446,0.95980553,0.90730726,72.05000000,0.30298065,246
47000,0.263682,0.250000,0.00002043,47000,0.81221188,6.63414942,0.22881977,28.03521729,27.83246803,152.99123160,0.96190735,0.90752168,71.20000000,0.29798065,251
48000,0.248016,0.253525,0.00001906,48000,0.80736616,6.66561432,0.22445302,28.06980324,27.62294769,155.24650262,0.95832333,0.90778816,77.68750000,0.32605556,256
49000,0.232349,0.257088,0.00001772,49000,0.81027890,6.66638596,0.23159589,27.90082741,28.08078575,154.45267455,0.95481003,0.90972873,81.88750000,0.35155556,261
50000,0.216682,0.256375,0.00001641,50000,0.80530389,6.66644050,0.22322463,28.09249306,28.18121910,160.80596262,0.95537712,0.91437367,86.90000000,0.37000000,266
51000,0.201016,0.250263,0.00001515,51000,0.80498867,6.65319210,0.22352975,27.98583794,28.13971901,161.73097025,0.95652889,0.92115601,88.43750000,0.37425000,271
52000,0.185349,0.253188,0.00001392,52000,0.80650419,6.65552922,0.22340179,28.24461555,28.38472557,164.12058388,0.96087045,0.93501339,89.88750000,0.37275000,276
53000,0.169682,0.250000,0.00001274,53000,0.80055713,6.66854011,0.22317414,27.99931908,28.13117981,159.90099676,0.96485788,0.93749088,84.28750000,0.34991667,282
54000,0.154016,0.250000,0.00001160,54000,0.80290556,6.65400180,0.22364986,27.99446297,28.14768028,154.71202613,0.96590233,0.92922136,81.58750000,0.33663696,287
55000,0.138349,0.250000,0.00001051,55000,0.81394150,6.62482886,0.23051399,27.86639404,27.72924614,145.74189953,0.96510198,0.90654679,78.28750000,0.34364509,293
56000,0.122682,0.251725,0.00000947,56000,0.82977651,6.63047452,0.23690499,27.91974068,27.81537056,150.40712607,0.96114403,0.89944035,79.15000000,0.34747843,298
57000,0.107016,0.250000,0.00000848,57000,0.84135859,6.63430808,0.21738943,27.91891289,27.90103149,148.68120970,0.95884345,0.88430314,73.85000000,0.32897843,303
58000,0.091349,0.250450,0.00000755,58000,0.84682684,6.62646293,0.22219997,28.03460693,28.15387535,153.96805319,0.95534782,0.89359274,77.62500000,0.34350813,308
59000,0.075682,0.250000,0.00000667,59000,0.85433651,6.61281387,0.21765101,27.75783348,27.68319893,154.20177615,0.96067789,0.91274790,74.78750000,0.31102910,314
60000,0.060016,0.251350,0.00000586,60000,0.86467874,6.60459280,0.22897814,27.83568764,27.70162964,152.57473477,0.95774230,0.90095687,71.92500000,0.29752910,319
61000,0.060000,0.250000,0.00000510,61000,0.86859140,6.59847105,0.21979381,27.96430016,27.03023529,153.69886025,0.96179722,0.90865672,73.68750000,0.29877910,324
62000,0.060000,0.250487,0.00000440,62000,0.86893526,6.59907222,0.22566719,28.02231789,27.63276100,148.93070285,0.96737363,0.91818450,69.20000000,0.27768819,330
63000,0.060000,0.253600,0.00000376,63000,0.87856396,6.58976249,0.22054801,27.79356956,27.27424622,149.28362018,0.96334499,0.91474672,69.61250000,0.28327199,336
64000,0.060000,0.250000,0.00000319,64000,0.88163994,6.58316712,0.22954088,27.67716408,27.85688210,150.66210852,0.96783276,0.92571673,72.57500000,0.28577199,341
65000,0.060000,0.250000,0.00000268,65000,0.88600215,6.57349502,0.23113272,27.83994293,28.02131653,141.72722536,0.96717649,0.92698187,71.45000000,0.28856745,347
66000,0.060000,0.259000,0.00000224,66000,0.89099938,6.56881930,0.21803058,27.72134209,27.83746147,146.74514973,0.96464270,0.92637090,81.77500000,0.34265836,352
67000,0.060000,0.253889,0.00000186,67000,0.89453527,6.57212124,0.22005376,27.82245827,27.92992401,145.62404604,0.96511624,0.91784909,78.93750000,0.33715023,358
68000,0.060000,0.250000,0.00000155,68000,0.90698447,6.55071973,0.23270633,27.83930016,27.94627571,140.86629149,0.96750505,0.92537974,77.65000000,0.33699763,364
69000,0.060000,0.250000,0.00000131,69000,0.91148057,6.55064701,0.22253649,27.60165405,27.71366119,140.02012159,0.96741621,0.91654143,74.03750000,0.32099763,369
70000,0.060000,0.251462,0.00000114,70000,0.91584863,6.55249998,0.22759412,27.86568260,27.96159172,141.80064985,0.96728788,0.92204351,71.90000000,0.30599763,374
71000,0.060000,0.260867,0.00000103,71000,0.92619270,6.53759075,0.22865827,27.62751961,27.49479103,151.05648339,0.96458353,0.91879814,83.78750000,0.35202601,379
72000,0.060000,0.260492,0.00000100,72000,0.93477851,6.52969603,0.22690463,27.61157417,27.18608093,159.06831164,0.96270635,0.91698835,87.81250000,0.36702601,384
