step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
35000,0.451682,0.250000,0.00003843,34998,3.59572075,4.05826367,3.06472491,83.87227631,84.39855194,159.87579013,0.96897598,,42.71250000,0.15789370,186
36000,0.436016,0.250000,0.00003689,35998,3.52408273,3.98663985,2.98223693,84.12081146,82.33016968,147.83757054,0.97215988,,37.41250000,0.15173179,192
37000,0.420349,0.250000,0.00003534,36998,3.61746258,4.08013299,3.01003330,83.74985504,81.73348236,146.82574988,0.97191830,,36.78750000,0.14379069,198
38000,0.404682,0.250000,0.00003380,37998,3.56528415,4.02749072,3.00909012,84.17362213,81.92646027,155.69978624,0.96792081,,38.53750000,0.14208702,203
39000,0.389016,0.250000,0.00003226,38998,3.60636580,4.06887324,3.00361282,84.74727631,81.99617767,153.64408763,0.97012796,,36.66250000,0.13779313,209
40000,0.373349,0.250000,0.00003073,39998,3.59443406,4.05688819,3.05221830,84.60610962,83.95502472,166.81618613,0.96709783,,37.55000000,0.13320505,214
41000,0.357682,0.250000,0.00002920,40998,3.56990060,4.03238546,3.02839736,84.39961243,85.00082397,170.57202886,0.96477481,,36.60000000,0.12930582,219
42000,0.342016,0.250000,0.00002769,41998,3.58502490,4.04798110,3.00241356,85.17543030,83.78323364,171.32910746,0.96627896,,34.77500000,0.12305582,224
43000,0.326349,0.250000,0.00002620,42998,3.60326771,4.06594649,3.05211457,85.17743683,84.97704315,176.93742348,0.96215625,,36.45000000,0.12669735,229
44000,0.310682,0.250000,0.00002472,43998,3.60042515,4.06326576,3.01549618,85.14618683,84.63396454,174.57152527,0.96571931,,34.81250000,0.11849635,235
45000,0.295016,0.250000,0.00002326,44998,3.61134865,4.07450796,3.05991794,85.22574615,84.02148438,177.63954035,0.96341162,,34.16250000,0.11204180,240
46000,0.279349,0.250000,0.00002183,45998,3.62763317,4.09040400,3.02610322,85.13390350,84.90717316,180.34501485,0.96157076,,33.92500000,0.10979899,245
47000,0.263682,0.250000,0.00002043,46998,3.60469270,4.06747057,3.02002101,85.02587128,82.71128845,174.76976853,0.96385077,,31.25000000,0.10434445,250
48000,0.248016,0.250000,0.00001906,47998,3.60815701,4.07064259,3.05609610,85.27384186,85.00502777,177.44061203,0.96057806,,31.90000000,0.10554545,255
49000,0.232349,0.250000,0.00001772,48998,3.60850565,4.07182734,3.03508010,85.88589478,84.80703735,177.33945475,0.95843165,,30.58750000,0.10104545,260
50000,0.216682,0.250000,0.00001641,49998,3.63434501,4.09723824,3.02426861,85.18079376,84.80941010,178.19772805,0.96012927,,28.51250000,0.09579545,265
51000,0.201016,0.250000,0.00001515,50998,3.58642928,4.04964667,2.98710014,85.36801910,85.64696503,185.13616690,0.95891521,,26.58750000,0.08575000,270
52000,0.185349,0.250000,0.00001392,51998,3.62045462,4.08377797,2.99720915,85.83444214,85.65642548,186.30934889,0.96185924,,24.25000000,0.07550000,275
53000,0.169682,0.250000,0.00001274,52998,3.63837525,4.10152684,3.03405325,85.99755096,85.62749481,181.99557874,0.96527477,,20.03750000,0.06176582,281
54000,0.154016,0.250000,0.00001160,53998,3.63611027,4.09962960,3.02086948,86.03020477,84.36981964,181.89118012,0.96239340,,18.15000000,0.05626582,286
55000,0.138349,0.250000,0.00001051,54998,3.66237629,4.12577967,3.09996114,86.26338959,85.97235107,176.62209760,0.96495772,,16.95000000,0.04996580,292
56000,0.122682,0.250000,0.00000947,55998,3.67894095,4.14233735,3.03518863,86.19943237,83.67987061,172.81980493,0.96451501,,14.56250000,0.04542819,297
57000,0.107016,0.250000,0.00000848,56998,3.64956888,4.11299472,2.99301167,86.49776459,84.94113922,179.14182343,0.96489073,,13.77500000,0.04166237,302
58000,0.091349,0.250000,0.00000755,57998,3.67481498,4.13870456,3.02215058,86.37622833,87.01436615,183.04095717,0.96082390,,13.72500000,0.04174727,307
59000,0.075682,0.250000,0.00000667,58998,3.67479966,4.13867915,3.05249843,86.42632294,86.77654266,184.46493274,0.96491841,,13.07500000,0.03860526,313
60000,0.060016,0.250000,0.00000586,59998,3.65925835,4.12273867,3.04973188,86.56878662,84.47705078,181.20703766,0.97017581,,11.91250000,0.03106823,318
61000,0.060000,0.250000,0.00000510,60998,3.63065538,4.09450139,3.00916541,86.97543335,85.72357178,181.43968624,0.97133906,,11.91250000,0.02731823,323
62000,0.060000,0.250000,0.00000440,61998,3.63330812,4.09685655,3.01139474,86.76760864,85.77740479,175.48732212,0.97632724,,8.91250000,0.02182910,329
63000,0.060000,0.250000,0.00000376,62998,3.64763096,4.11128921,3.03691990,86.93841553,84.30825043,176.47091280,0.97282331,,7.97500000,0.02101087,335
64000,0.060000,0.250000,0.00000319,63998,3.67961067,4.14338063,3.06176554,87.43597412,86.53034210,177.32480087,0.97532713,,6.56250000,0.01776087,340
65000,0.060000,0.250000,0.00000268,64998,3.66427533,4.12796755,3.03071837,87.13320160,84.49574280,168.27871698,0.97637796,,5.78750000,0.01751087,346
66000,0.060000,0.250000,0.00000224,65998,3.70364459,4.16739299,3.05170654,87.12648773,86.04071808,175.46467739,0.97390151,,5.86250000,0.01600000,351
67000,0.060000,0.250000,0.00000186,66998,3.67047605,4.13448656,3.03818586,87.42895508,86.48210907,177.83156007,0.97403280,,6.10000000,0.01800000,356
68000,0.060000,0.250000,0.00000155,67998,3.72790815,4.19170095,3.05395002,87.02630615,86.42962646,159.96166088,0.97762008,,5.20000000,0.01782409,363
69000,0.060000,0.250000,0.00000131,68998,3.72272799,4.18680704,2.99420386,87.35565186,85.05824280,169.33029137,0.97646323,,4.60000000,0.01657409,368
70000,0.060000,0.250000,0.00000114,69998,3.72193252,4.18549328,3.05516486,87.22362518,86.84427643,169.18779940,0.97598515,,4.78750000,0.01707409,373
71000,0.060000,0.250000,0.00000103,70998,3.71274279,4.17682536,3.01476405,87.47680664,85.17985535,176.64487369,0.97565902,,4.41250000,0.01441226,378
72000,0.060000,0.250000,0.00000100,71998,3.74308455,4.20720624,3.02326312,87.52088165,87.69164276,192.19467083,0.97373613,,4.47500000,0.01354240,383
