step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
100,0.997649,0.450000,0.00030000,100,,,,,,,,,0
200,0.995274,0.450000,0.00030000,200,,,,,,,,,0
300,0.992899,0.448167,0.00030000,300,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
400,0.990524,0.448167,0.00030000,400,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
500,0.988149,0.448167,0.00030000,500,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
600,0.985774,0.448167,0.00030000,600,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
700,0.983399,0.448167,0.00030000,700,,,,189.67982571,0.97687643,0.87751787,105.00000000,0.30370370,1
800,0.981024,0.447507,0.00030000,800,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
900,0.978649,0.447507,0.00030000,900,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1000,0.976274,0.447507,0.00030000,1000,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1100,0.973899,0.447507,0.00030000,1100,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1200,0.971524,0.447507,0.00030000,1200,,,,284.38420661,0.97401222,0.91375519,159.50000000,0.32285185,2
1300,0.969149,0.446427,0.00030000,1300,,,,315.65721928,0.97294790,0.92306154,175.33333333,0.32523457,3
1400,0.966774,0.446427,0.00030000,1400,,,,315.65721928,0.97294790,0.92306154,175.33333333,0.32523457,3
1500,0.964399,0.446427,0.00030000,1500,,,,315.65721928,0.97294790,0.92306154,175.33333333,0.32523457,3
1600,0.962024,0.446427,0.00030000,1600,,,,315.65721928,0.97294790,0.92306154,175.33333333,0.32523457,3
1700,0.959649,0.446427,0.00030000,1700,,,,315.65721928,0.97294790,0.92306154,175.33333333,0.32523457,3
1800,0.957274,0.444522,0.00030000,1800,,,,330.21610090,0.96899593,0.92237851,179.81250000,0.31892593,4
1900,0.954899,0.444522,0.00030000,1900,,,,330.21610090,0.96899593,0.92237851,179.81250000,0.31892593,4
2000,0.952524,0.444522,0.00030000,2000,,,,330.21610090,0.96899593,0.92237851,179.81250000,0.31892593,4
2100,0.950149,0.444522,0.00030000,2100,,,,330.21610090,0.96899593,0.92237851,179.81250000,0.31892593,4
2200,0.947774,0.444522,0.00030000,2200,,,,330.21610090,0.96899593,0.92237851,179.81250000,0.31892593,4
2300,0.945399,0.443142,0.00030000,2300,,,,338.25762269,0.96731947,0.92198964,184.25000000,0.31914074,5
2400,0.943024,0.443142,0.00030000,2400,,,,338.25762269,0.96731947,0.92198964,184.25000000,0.31914074,5
2500,0.940649,0.443142,0.00030000,2500,,,,338.25762269,0.96731947,0.92198964,184.25000000,0.31914074,5
2600,0.938274,0.443142,0.00030000,2600,,,,338.25762269,0.96731947,0.92198964,184.25000000,0.31914074,5
2700,0.935899,0.443142,0.00030000,2700,,,,338.25762269,0.96731947,0.92198964,184.25000000,0.31914074,5
2800,0.933524,0.441642,0.00030000,2800,,,,340.58837221,0.96376781,0.91528152,186.87500000,0.31961728,6
2900,0.931149,0.441642,0.00030000,2900,,,,340.58837221,0.96376781,0.91528152,186.87500000,0.31961728,6
3000,0.928774,0.441642,0.00030000,3000,,,,340.58837221,0.96376781,0.91528152,186.87500000,0.31961728,6
3100,0.926399,0.441642,0.00030000,3100,,,,340.58837221,0.96376781,0.91528152,186.87500000,0.31961728,6
3200,0.924024,0.441642,0.00030000,3200,,,,340.58837221,0.96376781,0.91528152,186.87500000,0.31961728,6
3300,0.921649,0.439632,0.00030000,3300,,,,343.08070539,0.96075475,0.91098675,187.53571429,0.31881481,7
3400,0.919274,0.439632,0.00030000,3400,,,,343.08070539,0.96075475,0.91098675,187.53571429,0.31881481,7
3500,0.916899,0.439632,0.00030000,3500,,,,343.08070539,0.96075475,0.91098675,187.53571429,0.31881481,7
3600,0.914524,0.439632,0.00030000,3600,,,,343.08070539,0.96075475,0.91098675,187.53571429,0.31881481,7
3700,0.912149,0.439632,0.00030000,3700,,,,343.08070539,0.96075475,0.91098675,187.53571429,0.31881481,7
3800,0.909774,0.437727,0.00030000,3800,,,,345.44255134,0.95870258,0.90884698,188.25000000,0.31696296,8
3900,0.907399,0.437727,0.00030000,3900,,,,345.44255134,0.95870258,0.90884698,188.25000000,0.31696296,8
4000,0.905024,0.437727,0.00030000,4000,,,,345.44255134,0.95870258,0.90884698,188.25000000,0.31696296,8
4100,0.902649,0.437727,0.00030000,4100,,,,345.44255134,0.95870258,0.90884698,188.25000000,0.31696296,8
4200,0.900274,0.437727,0.00030000,4200,,,,345.44255134,0.95870258,0.90884698,188.25000000,0.31696296,8
4300,0.897899,0.436002,0.00030000,4300,,,,347.53989701,0.95745706,0.90791343,189.13888889,0.31730041,9
4400,0.895524,0.436002,0.00030000,4400,,,,347.53989701,0.95745706,0.90791343,189.13888889,0.31730041,9
4500,0.893149,0.436002,0.00030000,4500,,,,347.53989701,0.95745706,0.90791343,189.13888889,0.31730041,9
4600,0.890774,0.436002,0.00030000,4600,,,,347.53989701,0.95745706,0.90791343,189.13888889,0.31730041,9
4700,0.888399,0.435016,0.00030000,4700,,,,337.12687906,0.95909463,0.90732503,184.32500000,0.31988990,10
4800,0.886024,0.435016,0.00030000,4800,,,,337.12687906,0.95909463,0.90732503,184.32500000,0.31988990,10
4900,0.883649,0.435016,0.00030000,4900,,,,337.12687906,0.95909463,0.90732503,184.32500000,0.31988990,10
5000,0.881274,0.435016,0.00030000,5000,3.99799824,4.06065512,1.03578079,337.12687906,0.95909463,0.90732503,184.32500000,0.31988990,10
5100,0.878899,0.435016,0.00030000,5100,3.88885076,4.07451305,0.32917203,337.12687906,0.95909463,0.90732503,184.32500000,0.31988990,10
5200,0.876524,0.433381,0.00030000,5200,3.86730647,4.08524118,0.18905528,341.59744259,0.95998607,0.91071868,185.54545455,0.32008172,11
5300,0.874149,0.432146,0.00030000,5300,3.85486209,4.09114595,0.15738750,321.37772839,0.96198929,0.90145579,175.50000000,0.31961370,12
5400,0.871774,0.432146,0.00030000,5400,3.84414009,4.05773024,0.06861556,321.37772839,0.96198929,0.90145579,175.50000000,0.31961370,12
5500,0.869399,0.432146,0.00030000,5500,3.84233599,4.07524437,0.05153028,321.37772839,0.96198929,0.90145579,175.50000000,0.31961370,12
5600,0.867024,0.432146,0.00029999,5600,3.85049760,4.10573629,0.14461512,321.37772839,0.96198929,0.90145579,175.50000000,0.31961370,12
5700,0.864649,0.432146,0.00029999,5700,3.84052815,4.10178457,0.07224503,321.37772839,0.96198929,0.90145579,175.50000000,0.31961370,12
5800,0.862274,0.428846,0.00029999,5800,3.84384852,4.09364035,0.09044171,326.30167397,0.96266609,0.90270592,175.07692308,0.31518188,13
5900,0.859899,0.428846,0.00029998,5900,3.83994546,4.09661745,0.06624716,326.30167397,0.96266609,0.90270592,175.07692308,0.31518188,13
6000,0.857524,0.428846,0.00029998,6000,3.83988409,4.08019449,0.04989795,326.30167397,0.96266609,0.90270592,175.07692308,0.31518188,13
6100,0.855149,0.428846,0.00029998,6100,3.84275665,4.14306923,0.22221678,326.30167397,0.96266609,0.90270592,175.07692308,0.31518188,13
6200,0.852774,0.428846,0.00029997,6200,3.83176706,4.16982708,0.11211614,326.30167397,0.96266609,0.90270592,175.07692308,0.31518188,13
6300,0.850399,0.426056,0.00029997,6300,3.82806148,4.15537683,0.07732124,330.91162593,0.96317915,0.90499692,175.32142857,0.31252603,14
6400,0.848024,0.424361,0.00029996,6400,3.82607469,4.15097017,0.05456816,311.84727208,0.96563387,0.91133046,165.05000000,0.31144405,15
6500,0.845649,0.424361,0.00029996,6500,3.82478470,4.17697376,0.05785444,311.84727208,0.96563387,0.91133046,165.05000000,0.31144405,15
6600,0.843274,0.424361,0.00029995,6600,3.82501946,4.16118036,0.05686548,311.84727208,0.96563387,0.91133046,165.05000000,0.31144405,15
6700,0.840899,0.424361,0.00029995,6700,3.82416879,4.16180527,0.05004648,311.84727208,0.96563387,0.91133046,165.05000000,0.31144405,15
6800,0.838524,0.424361,0.00029994,6800,3.82437686,4.17083771,0.05576747,311.84727208,0.96563387,0.91133046,165.05000000,0.31144405,15
6900,0.836149,0.421927,0.00029993,6900,3.82425833,4.14427168,0.02980255,315.08018689,0.96616464,0.91071950,165.98437500,0.31029334,16
7000,0.833774,0.421927,0.00029992,7000,3.82405849,4.14389305,0.02306471,315.08018689,0.96616464,0.91071950,165.98437500,0.31029334,16
7100,0.831399,0.421927,0.00029992,7100,3.80909723,4.24865757,0.16182454,315.08018689,0.96616464,0.91071950,165.98437500,0.31029334,16
7200,0.829024,0.421927,0.00029991,7200,3.79942439,4.26895102,0.06495619,315.08018689,0.96616464,0.91071950,165.98437500,0.31029334,16
7300,0.826649,0.421927,0.00029990,7300,3.79906710,4.26955662,0.05954385,315.08018689,0.96616464,0.91071950,165.98437500,0.31029334,16
7400,0.824274,0.418282,0.00029989,7400,3.79966404,4.25944191,0.06633046,319.78045458,0.96629372,0.91176967,165.88235294,0.30745256,17
7500,0.821899,0.418282,0.00029988,7500,3.79810357,4.25926012,0.05693756,319.78045458,0.96629372,0.91176967,165.88235294,0.30745256,17
7600,0.819524,0.418282,0.00029987,7600,3.79759299,4.26670816,0.05502347,319.78045458,0.96629372,0.91176967,165.88235294,0.30745256,17
7700,0.817149,0.418282,0.00029986,7700,3.79784498,4.24921825,0.04058523,319.78045458,0.96629372,0.91176967,165.88235294,0.30745256,17
7800,0.814774,0.418282,0.00029985,7800,3.79710767,4.24462374,0.02332869,319.78045458,0.96629372,0.91176967,165.88235294,0.30745256,17
7900,0.812399,0.415462,0.00029984,7900,3.79674383,4.25381554,0.03020290,323.92625866,0.96656283,0.91321126,166.55555556,0.30592741,18
8000,0.810024,0.415462,0.00029983,8000,3.79830890,4.26468420,0.06104882,323.92625866,0.96656283,0.91321126,166.55555556,0.30592741,18
8100,0.807649,0.415462,0.00029982,8100,3.77372884,4.37857580,0.15431721,323.92625866,0.96656283,0.91321126,166.55555556,0.30592741,18
8200,0.805274,0.415462,0.00029981,8200,3.76825947,4.37033945,0.06732949,323.92625866,0.96656283,0.91321126,166.55555556,0.30592741,18
8300,0.802899,0.415462,0.00029979,8300,3.76626041,4.36454889,0.05500566,323.92625866,0.96656283,0.91321126,166.55555556,0.30592741,18
8400,0.800524,0.412417,0.00029978,8400,3.76488665,4.36289608,0.03201345,327.40603532,0.96670638,0.91382500,166.96052632,0.30424702,19
8500,0.798149,0.408387,0.00029977,8500,3.76483911,4.36929802,0.04285216,314.81785273,0.96812325,0.90669515,160.47500000,0.30217027,20
8600,0.795774,0.408387,0.00029976,8600,3.76527149,4.35128386,0.02569471,314.81785273,0.96812325,0.90669515,160.47500000,0.30217027,20
8700,0.793399,0.408387,0.00029974,8700,3.76626667,4.37617704,0.05631141,314.81785273,0.96812325,0.90669515,160.47500000,0.30217027,20
8800,0.791024,0.408387,0.00029973,8800,3.76517139,4.40779184,0.07435316,314.81785273,0.96812325,0.90669515,160.47500000,0.30217027,20
8900,0.788649,0.408387,0.00029971,8900,3.76604290,4.34180422,0.03931441,314.81785273,0.96812325,0.90669515,160.47500000,0.30217027,20
9000,0.786274,0.405477,0.00029970,9000,3.76549248,4.36097918,0.03973725,324.61809369,0.96701680,0.90859576,164.05000000,0.30168508,21
9100,0.783899,0.405477,0.00029968,9100,3.73609159,4.51102955,0.14521794,324.61809369,0.96701680,0.90859576,164.05000000,0.30168508,21
9200,0.781524,0.405477,0.00029967,9200,3.73181320,4.48428169,0.06879778,324.61809369,0.96701680,0.90859576,164.05000000,0.30168508,21
9300,0.779149,0.402090,0.00029965,9300,3.72880339,4.50088324,0.06643794,317.94162788,0.96719719,0.90480095,158.96250000,0.29824874,22
9400,0.776774,0.402090,0.00029964,9400,3.72999681,4.48774469,0.04747186,317.94162788,0.96719719,0.90480095,158.96250000,0.29824874,22
9500,0.774399,0.402090,0.00029962,9500,3.73196278,4.47106199,0.07388013,317.94162788,0.96719719,0.90480095,158.96250000,0.29824874,22
9600,0.772024,0.402090,0.00029960,9600,3.73053139,4.48681641,0.08284308,317.94162788,0.96719719,0.90480095,158.96250000,0.29824874,22
9700,0.769649,0.402090,0.00029958,9700,3.73028733,4.45934113,0.05547363,317.94162788,0.96719719,0.90480095,158.96250000,0.29824874,22
9800,0.767274,0.398130,0.00029957,9800,3.72883059,4.46046816,0.03396663,318.68887020,0.96706713,0.90342527,156.56250000,0.29424874,23
9900,0.764899,0.398130,0.00029955,9900,3.72800451,4.47906807,0.03601256,318.68887020,0.96706713,0.90342527,156.56250000,0.29424874,23
10000,0.762524,0.398130,0.00029953,10000,3.72891722,4.49670427,0.06394385,318.68887020,0.96706713,0.90342527,156.56250000,0.29424874,23
10100,0.760149,0.398130,0.00029951,10100,3.69802817,4.57859501,0.11307105,318.68887020,0.96706713,0.90342527,156.56250000,0.29424874,23
10200,0.757774,0.398130,0.00029949,10200,3.69396286,4.60183496,0.05864294,318.68887020,0.96706713,0.90342527,156.56250000,0.29424874,23
10300,0.755399,0.393630,0.00029947,10300,3.69329763,4.62674559,0.06105674,318.30983816,0.96622951,0.90001196,154.40000000,0.29104874,24
10400,0.753024,0.393630,0.00029945,10400,3.69312350,4.63068819,0.07506542,318.30983816,0.96622951,0.90001196,154.40000000,0.29104874,24
10500,0.750649,0.393630,0.00029943,10500,3.69349385,4.60193054,0.04598241,318.30983816,0.96622951,0.90001196,154.40000000,0.29104874,24
10600,0.748274,0.393630,0.00029941,10600,3.69337263,4.58082272,0.03058399,318.30983816,0.96622951,0.90001196,154.40000000,0.29104874,24
10700,0.745899,0.393630,0.00029939,10700,3.69253212,4.59956469,0.04110447,318.30983816,0.96622951,0.90001196,154.40000000,0.29104874,24
10800,0.743524,0.389325,0.00029937,10800,3.69317572,4.60996050,0.03928903,318.97187798,0.96645841,0.89838907,151.96250000,0.28774874,25
10900,0.741149,0.389325,0.00029934,10900,3.69320033,4.63163588,0.08962039,318.97187798,0.96645841,0.89838907,151.96250000,0.28774874,25
11000,0.738774,0.389325,0.00029932,11000,3.69294280,4.60836588,0.06898401,318.97187798,0.96645841,0.89838907,151.96250000,0.28774874,25
11100,0.736399,0.384982,0.00029930,11100,3.65828135,4.73127909,0.13730432,311.19408653,0.96793124,0.89836125,145.90000000,0.28347045,26
11200,0.734024,0.384982,0.00029928,11200,3.65552704,4.74570669,0.10107190,311.19408653,0.96793124,0.89836125,145.90000000,0.28347045,26
11300,0.731649,0.384982,0.00029925,11300,3.65378075,4.72986712,0.06529295,311.19408653,0.96793124,0.89836125,145.90000000,0.28347045,26
11400,0.729274,0.384982,0.00029923,11400,3.65320471,4.69095993,0.03797209,311.19408653,0.96793124,0.89836125,145.90000000,0.28347045,26
11500,0.726899,0.384982,0.00029920,11500,3.65277818,4.70352793,0.03479216,311.19408653,0.96793124,0.89836125,145.90000000,0.28347045,26
11600,0.724524,0.380542,0.00029918,11600,3.65297970,4.72170185,0.06011885,313.16754119,0.96934193,0.89966395,143.87500000,0.27907045,27
11700,0.722149,0.380542,0.00029916,11700,3.65246035,4.71061487,0.03638736,313.16754119,0.96934193,0.89966395,143.87500000,0.27907045,27
11800,0.719774,0.380542,0.00029913,11800,3.65269385,4.72069250,0.06288156,313.16754119,0.96934193,0.89966395,143.87500000,0.27907045,27
11900,0.717399,0.380542,0.00029910,11900,3.65237229,4.70991434,0.04736615,313.16754119,0.96934193,0.89966395,143.87500000,0.27907045,27
12000,0.715024,0.380542,0.00029908,12000,3.65305933,4.71529610,0.05034212,313.16754119,0.96934193,0.89966395,143.87500000,0.27907045,27
12100,0.712649,0.375427,0.00029905,12100,3.61471960,4.83912714,0.12898287,313.73586477,0.96919137,0.89762278,141.20000000,0.27487045,28
12200,0.710274,0.375427,0.00029902,12200,3.61266289,4.82733646,0.06852939,313.73586477,0.96919137,0.89762278,141.20000000,0.27487045,28
12300,0.707899,0.375427,0.00029900,12300,3.61259479,4.80980936,0.04913811,313.73586477,0.96919137,0.89762278,141.20000000,0.27487045,28
12400,0.705524,0.375427,0.00029897,12400,3.60924766,4.83448441,0.03998018,313.73586477,0.96919137,0.89762278,141.20000000,0.27487045,28
12500,0.703149,0.369515,0.00029894,12500,3.61085911,4.81741087,0.04647108,311.70251555,0.97065059,0.89542524,136.76250000,0.26781163,29
12600,0.700774,0.369515,0.00029891,12600,3.61094316,4.84000835,0.06574416,311.70251555,0.97065059,0.89542524,136.76250000,0.26781163,29
12700,0.698399,0.369515,0.00029888,12700,3.60989208,4.82187517,0.03936122,311.70251555,0.97065059,0.89542524,136.76250000,0.26781163,29
12800,0.696024,0.369515,0.00029886,12800,3.61048306,4.82733042,0.05869330,311.70251555,0.97065059,0.89542524,136.76250000,0.26781163,29
12900,0.693649,0.369515,0.00029883,12900,3.61021557,4.83153416,0.05853494,311.70251555,0.97065059,0.89542524,136.76250000,0.26781163,29
13000,0.691274,0.364283,0.00029880,13000,3.60964916,4.82139044,0.03708686,318.39536478,0.97057484,0.89407033,136.43750000,0.26120514,30
13100,0.688899,0.364283,0.00029877,13100,3.57369470,4.96591482,0.12135304,318.39536478,0.97057484,0.89407033,136.43750000,0.26120514,30
13200,0.686524,0.364283,0.00029874,13200,3.57272211,4.96508461,0.08600439,318.39536478,0.97057484,0.89407033,136.43750000,0.26120514,30
13300,0.684149,0.360253,0.00029870,13300,3.57191071,4.95244267,0.05841001,308.58828469,0.97090712,0.88678854,130.93750000,0.25679579,31
13400,0.681774,0.360253,0.00029867,13400,3.56927276,4.94886171,0.02239462,308.58828469,0.97090712,0.88678854,130.93750000,0.25679579,31
13500,0.679399,0.360253,0.00029864,13500,3.57050152,4.96795929,0.04038089,308.58828469,0.97090712,0.88678854,130.93750000,0.25679579,31
13600,0.677024,0.360253,0.00029861,13600,3.56925458,4.95175316,0.02106579,308.58828469,0.97090712,0.88678854,130.93750000,0.25679579,31
13700,0.674649,0.360253,0.00029858,13700,3.56984653,4.97554003,0.05293772,308.58828469,0.97090712,0.88678854,130.93750000,0.25679579,31
13800,0.672274,0.355138,0.00029854,13800,3.56942880,4.95623861,0.02739534,322.78084137,0.96897412,0.89012607,134.67500000,0.25207252,32
13900,0.669899,0.355138,0.00029851,13900,3.57325095,4.94563204,0.06662528,322.78084137,0.96897412,0.89012607,134.67500000,0.25207252,32
14000,0.667524,0.355138,0.00029848,14000,3.57214509,4.95289129,0.07098598,322.78084137,0.96897412,0.89012607,134.67500000,0.25207252,32
14100,0.665149,0.355138,0.00029844,14100,3.52940217,5.08252199,0.18164952,322.78084137,0.96897412,0.89012607,134.67500000,0.25207252,32
14200,0.662774,0.355138,0.00029841,14200,3.53460456,5.06655577,0.19412454,322.78084137,0.96897412,0.89012607,134.67500000,0.25207252,32
14300,0.660399,0.351043,0.00029837,14300,3.53233124,5.05475924,0.15197778,322.28706731,0.96776654,0.88735883,134.01250000,0.25077252,33
14400,0.658024,0.351043,0.00029834,14400,3.53084484,5.08940607,0.19045414,322.28706731,0.96776654,0.88735883,134.01250000,0.25077252,33
14500,0.655649,0.346918,0.00029830,14500,3.53461640,5.05072205,0.20148776,312.05442125,0.96818727,0.88364280,128.96250000,0.24856607,34
14600,0.653274,0.346918,0.00029827,14600,3.52900077,5.04428829,0.13947875,312.05442125,0.96818727,0.88364280,128.96250000,0.24856607,34
14700,0.650899,0.346918,0.00029823,14700,3.53290462,5.06181425,0.15293608,312.05442125,0.96818727,0.88364280,128.96250000,0.24856607,34
14800,0.648524,0.346918,0.00029820,14800,3.53409293,5.03694967,0.15703061,312.05442125,0.96818727,0.88364280,128.96250000,0.24856607,34
14900,0.646149,0.346918,0.00029816,14900,3.52669908,5.03141977,0.14282549,312.05442125,0.96818727,0.88364280,128.96250000,0.24856607,34
15000,0.643774,0.343903,0.00029812,15000,3.53755328,5.04839340,0.16624123,328.02811846,0.96559258,0.87614722,136.63750000,0.24715125,35
15100,0.641399,0.343903,0.00029808,15100,3.55040346,5.05908953,0.08856025,328.02811846,0.96559258,0.87614722,136.63750000,0.24715125,35
15200,0.639024,0.343903,0.00029805,15200,3.54834798,5.08635202,0.07485836,328.02811846,0.96559258,0.87614722,136.63750000,0.24715125,35
15300,0.636649,0.343903,0.00029801,15300,3.54885392,5.05232908,0.02066121,328.02811846,0.96559258,0.87614722,136.63750000,0.24715125,35
15400,0.634274,0.343903,0.00029797,15400,3.54946332,5.06270693,0.01664422,328.02811846,0.96559258,0.87614722,136.63750000,0.24715125,35
15500,0.631899,0.338938,0.00029793,15500,3.54938942,5.05814734,0.02429120,330.08003257,0.96539369,0.87642269,134.75000000,0.24329961,36
15600,0.629524,0.338938,0.00029789,15600,3.54899855,5.09395046,0.06352427,330.08003257,0.96539369,0.87642269,134.75000000,0.24329961,36
15700,0.627149,0.338938,0.00029785,15700,3.54875636,5.06452438,0.04971149,330.08003257,0.96539369,0.87642269,134.75000000,0.24329961,36
15800,0.624774,0.338938,0.00029781,15800,3.54902167,5.06061659,0.05345893,330.08003257,0.96539369,0.87642269,134.75000000,0.24329961,36
15900,0.622399,0.338938,0.00029777,15900,3.54841636,5.08958792,0.08861992,330.08003257,0.96539369,0.87642269,134.75000000,0.24329961,36
16000,0.620024,0.334573,0.00029773,16000,3.54993533,5.06117172,0.04114952,329.17374153,0.96428481,0.87284029,134.15000000,0.24179961,37
16100,0.617649,0.334573,0.00029769,16100,3.51545503,5.16104185,0.07021783,329.17374153,0.96428481,0.87284029,134.15000000,0.24179961,37
16200,0.615274,0.334573,0.00029764,16200,3.51311362,5.18080425,0.03506051,329.17374153,0.96428481,0.87284029,134.15000000,0.24179961,37
16300,0.612899,0.334573,0.00029760,16300,3.51393871,5.19700266,0.07610952,329.17374153,0.96428481,0.87284029,134.15000000,0.24179961,37
16400,0.610524,0.334573,0.00029756,16400,3.51389067,5.18931890,0.05870424,329.17374153,0.96428481,0.87284029,134.15000000,0.24179961,37
16500,0.608149,0.329203,0.00029752,16500,3.51340485,5.16747465,0.04544939,329.18578833,0.96369666,0.86995243,132.02500000,0.23759961,38
16600,0.605774,0.329203,0.00029747,16600,3.51194983,5.18644602,0.04758751,329.18578833,0.96369666,0.86995243,132.02500000,0.23759961,38
16700,0.603399,0.329203,0.00029743,16700,3.51307552,5.19040110,0.05094876,329.18578833,0.96369666,0.86995243,132.02500000,0.23759961,38
16800,0.601024,0.329203,0.00029739,16800,3.51345237,5.17928640,0.05951182,329.18578833,0.96369666,0.86995243,132.02500000,0.23759961,38
16900,0.598649,0.329203,0.00029734,16900,3.51274575,5.16628944,0.03931799,329.18578833,0.96369666,0.86995243,132.02500000,0.23759961,38
17000,0.596274,0.323908,0.00029730,17000,3.51227203,5.18904528,0.04622840,330.23265260,0.96355167,0.86930859,130.15000000,0.23539961,39
17100,0.593899,0.323908,0.00029725,17100,3.47766034,5.30899382,0.09218076,330.23265260,0.96355167,0.86930859,130.15000000,0.23539961,39
17200,0.591524,0.323908,0.00029721,17200,3.47551603,5.29412374,0.04042218,330.23265260,0.96355167,0.86930859,130.15000000,0.23539961,39
17300,0.589149,0.323908,0.00029716,17300,3.47635942,5.31760311,0.06440415,330.23265260,0.96355167,0.86930859,130.15000000,0.23539961,39
17400,0.586774,0.323908,0.00029711,17400,3.47613501,5.29895037,0.05820341,330.23265260,0.96355167,0.86930859,130.15000000,0.23539961,39
17500,0.584399,0.318193,0.00029707,17500,3.47464303,5.29995230,0.04027431,346.73137054,0.96216567,0.87551156,134.77500000,0.23186402,40
17600,0.582024,0.318193,0.00029702,17600,3.47527004,5.31210825,0.04818453,346.73137054,0.96216567,0.87551156,134.77500000,0.23186402,40
17700,0.579649,0.318193,0.00029697,17700,3.47744105,5.29204189,0.05852692,346.73137054,0.96216567,0.87551156,134.77500000,0.23186402,40
17800,0.577274,0.318193,0.00029693,17800,3.47401557,5.28432615,0.02055126,346.73137054,0.96216567,0.87551156,134.77500000,0.23186402,40
17900,0.574899,0.318193,0.00029688,17900,3.47667448,5.30199923,0.06194689,346.73137054,0.96216567,0.87551156,134.77500000,0.23186402,40
18000,0.572524,0.312583,0.00029683,18000,3.47484488,5.29958662,0.05860107,347.91213431,0.96268357,0.87484929,132.52500000,0.22706402,41
18100,0.570149,0.312583,0.00029678,18100,3.44181415,5.42790241,0.10145896,347.91213431,0.96268357,0.87484929,132.52500000,0.22706402,41
18200,0.567774,0.312583,0.00029673,18200,3.44003920,5.40821909,0.07030078,347.91213431,0.96268357,0.87484929,132.52500000,0.22706402,41
18300,0.565399,0.312583,0.00029668,18300,3.43793523,5.42981028,0.05187346,347.91213431,0.96268357,0.87484929,132.52500000,0.22706402,41
18400,0.563024,0.312583,0.00029663,18400,3.44022630,5.40543476,0.07952333,347.91213431,0.96268357,0.87484929,132.52500000,0.22706402,41
18500,0.560649,0.307843,0.00029658,18500,3.43678349,5.41677504,0.04322962,354.43203868,0.96141225,0.87330392,134.21250000,0.22380036,42
18600,0.558274,0.307843,0.00029653,18600,3.43770412,5.40870392,0.05898644,354.43203868,0.96141225,0.87330392,134.21250000,0.22380036,42
18700,0.555899,0.307843,0.00029648,18700,3.43779716,5.40425976,0.04485086,354.43203868,0.96141225,0.87330392,134.21250000,0.22380036,42
18800,0.553524,0.307843,0.00029643,18800,3.43649640,5.42199186,0.05203468,354.43203868,0.96141225,0.87330392,134.21250000,0.22380036,42
18900,0.551149,0.307843,0.00029638,18900,3.43857388,5.41606091,0.07541918,354.43203868,0.96141225,0.87330392,134.21250000,0.22380036,42
19000,0.548774,0.301723,0.00029633,19000,3.43899104,5.36926294,0.02108552,353.50445343,0.95990584,0.86884199,132.41250000,0.22130036,43
19100,0.546399,0.301723,0.00029627,19100,3.39988339,5.50194183,0.06512415,353.50445343,0.95990584,0.86884199,132.41250000,0.22130036,43
19200,0.544024,0.301723,0.00029622,19200,3.39896074,5.51767990,0.05022920,353.50445343,0.95990584,0.86884199,132.41250000,0.22130036,43
19300,0.541649,0.301723,0.00029617,19300,3.39837011,5.52609245,0.06139153,353.50445343,0.95990584,0.86884199,132.41250000,0.22130036,43
19400,0.539274,0.301723,0.00029611,19400,3.39905058,5.50708590,0.04683350,353.50445343,0.95990584,0.86884199,132.41250000,0.22130036,43
19500,0.536899,0.296473,0.00029606,19500,3.39828163,5.50964357,0.05605346,354.19050231,0.95991191,0.86839083,131.78750000,0.22010036,44
19600,0.534524,0.296473,0.00029601,19600,3.40229413,5.52564787,0.10360384,354.19050231,0.95991191,0.86839083,131.78750000,0.22010036,44
19700,0.532149,0.296473,0.00029595,19700,3.39743345,5.53956953,0.07294475,354.19050231,0.95991191,0.86839083,131.78750000,0.22010036,44
19800,0.529774,0.296473,0.00029590,19800,3.39877797,5.49582172,0.04846019,354.19050231,0.95991191,0.86839083,131.78750000,0.22010036,44
19900,0.527399,0.296473,0.00029584,19900,3.39642521,5.50223385,0.02763234,354.19050231,0.95991191,0.86839083,131.78750000,0.22010036,44
20000,0.525024,0.290503,0.00029578,20000,3.39825090,5.50467903,0.04367606,352.88561776,0.95862074,0.86346942,130.40000000,0.21710036,45
20100,0.522649,0.290503,0.00029573,20100,3.36152911,5.61896442,0.07724834,352.88561776,0.95862074,0.86346942,130.40000000,0.21710036,45
20200,0.520274,0.290503,0.00029567,20200,3.35977814,5.61694088,0.03782608,352.88561776,0.95862074,0.86346942,130.40000000,0.21710036,45
20300,0.517899,0.290503,0.00029561,20300,3.35995489,5.61822302,0.05807371,352.88561776,0.95862074,0.86346942,130.40000000,0.21710036,45
20400,0.515524,0.290503,0.00029556,20400,3.35905670,5.60215513,0.02596087,352.88561776,0.95862074,0.86346942,130.40000000,0.21710036,45
